Paper Id,Authors,Year
9911146,H. Arfaei,1999
9911146,D. Kamani,1999
9911147,Ofer Aharony,1999
9911148,Y. Brihaye,1999
9911148,B. Hartmann,1999
9911148,J. Kunz,1999
9911149,I.Ya. Aref'eva,1999
9911149,A.S. Koshelev,1999
9911149,P.B. Medvedev,1999
9911150,M. Banados,1999
9911151,M. Loewe,1999
9911151,C. Valenzuela,1999
9911152,Shin'ichi Nojiri,1999
9911152,Sergei D. Odintsov,1999
9911153,Chong-Sun Chu,1999
9911153,Pei-Ming Ho,1999
9911153,Miao Li,1999
9911154,P.K. Townsend,1999
9911155,Everton M. C. Abreu,1999
9911155,Marcelo Hott,1999
9911156,Andre Lukas,1999
9911156,K.S. Stelle,1999
9911157,Bin Wang,1999
9911157,Elcio Abdalla,1999
9911158,David C. Dunbar,1999
9911158,Bernard Julia,1999
9911158,Domenico Seminara,1999
9911158,Mario Trigiante,1999
9911159,G.N.J.A\~na\~nos,1999
9911159,N.F.Svaiter,1999
9911160,R.C.Rashkov,1999
9911160,K.S.Viswanathan,1999
9911161,Clifford V. Johnson,1999
9911161,Am,1999
9911161,a W. Peet,1999
9911161,Joseph Polchinski,1999
9911162,M. Chaves,1999
9911162,H. Morales,1999
9911163,Alex Lewis,1999
9911164,C.P. Burgess,1999
9911164,R.C. Myers,1999
9911164,F. Quevedo,1999
9911165,Shinji Mukohyama,1999
9911166,B.M. Zupnik,1999
9911167,G.W.Gibbons,1999
9911167,S.Ichinose,1999
9911168,A.A. Kirillov,1999
9911169,T. Harmark,1999
9911169,N.A. Obers,1999
9911170,Werner Krauth,1999
9911170,Jan Plefka,1999
9911170,Matthias Staudacher,1999
9911171,M. Calixto,1999
9911172,J. Sonnenschein,1999
9911172,A. Loewy,1999
9911173,Laurent Houart,1999
9911173,Yol,1999
9911173,a Lozano,1999
9911174,Eloy Ay\'on-Beato,1999
9911174,Alberto Garc\'{\i}a,1999
9911175,I.V. Kanatchikov,1999
9911176,B. Geyer,1999
9911176,D.M. Gitman,1999
9911176,P.M. Lavrov,1999
9911177,H. R. Christiansen,1999
9911177,A. C. Petkou,1999
9911177,M. B. Silva Neto,1999
9911177,N. D. Vlachos,1999
9911178,G. M. G,1999
9911178,enberger,1999
9911179,M. Bordag,1999
9911179,D.V. Vassilevich,1999
9911180,A. H. Chamseddine,1999
9911180,W. A. Sabra,1999
9911181,Dan N. Vollick,1999
9911182,Asad Naqvi,1999
9911183,Ali Kaya,1999
9911184,S. Miyagi,1999
9911185,F. Englert,1999
9911186,Kimyeong Lee,1999
9911186,Piljin Yi,1999
9911187,Mark Walton,1999
9911188,Juan Mendez,1999
9911189,Martin G. Harris,1999
9911189,John F. Wheater,1999
9911190,Carlo Angelantonj,1999
9911190,Ralph Blumenhagen,1999
9911191,Musongela Lubo,1999
9911192,G. Delfino,1999
9911193,Y.S. Myung,1999
9911193,Gungwon Kang,1999
9911193,H.W. Lee,1999
9911194,Z. Bern,1999
9911194,L. Dixon,1999
9911194,D.C. Dunbar,1999
9911194,M. Perelstein,1999
9911194,J.S. Rozowsky,1999
9911195,A. H. Chamseddine,1999
9911195,W. A. Sabra,1999
9911196,J.-M. Chung,1999
9911196,B. K. Chung,1999
9911197,Axel Krause,1999
9911198,Axel Weber,1999
9911199,Changhyun Ahn,1999
9911199,Soo-Jong Rey,1999
9911200,Jnanadeva Maharana,1999
9911201,Toshiya Suzuki,1999
9911202,Enrique Alvarez,1999
9911202,C\'esar G\'omez,1999
9911203,M.M. Sheikh-Jabbari,1999
9911204,S. Meljanac,1999
9911204,M. Milekovic,1999
9911204,R. Ristic,1999
9911205,I. Antoniadis,1999
9911205,A. Sagnotti,1999
9911206,Marcos Marino,1999
9911206,Ruben Minasian,1999
9911206,Gregory Moore,1999
9911206,Andrew Strominger,1999
9911207,George Leibbr,1999
9911207,t,1999
9911207,Jimmy D. Williams,1999
9911208,A. Bassetto,1999
9911209,A.R.Lugo,1999
9911209,E.F.Moreno,1999
9911209,F.A.Schaposnik,1999
9911210,P. Bozhilov,1999
9911211,G. Heinrich,1999
9911211,G. Leibbr,1999
9911211,t,1999
9911212,Takuya Masuda,1999
9911212,Satoru Saito,1999
9911213,T. Quella,1999
9911214,Dan Radu Grigore,1999
9911215,Enrique Alvarez,1999
9911215,C\'esar G\'omez,1999
9911216,M.Caselle,1999
9911216,M.Hasenbusch,1999
9911217,Mariusz P. Dabrowski,1999
9911218,Donam Youm,1999
9911219,V. Ya. Fainberg,1999
9911219,B. M. Pimentel,1999
9911220,Tohru Eguchi,1999
9911220,Masao Jinzenji,1999
9911221,I.L. Buchbinder,1999
9911221,S.M. Kuzenko,1999
9911221,A.A. Tseytlin,1999
9911222,Eric D'Hoker,1999
9911222,Samir D. Mathur,1999
9911222,Alec Matusis,1999
9911222,Leonardo Rastelli,1999
9911223,Claudio A. Scrucca,1999
9911223,Marco Serone,1999
9911224,A. Niegawa,1999
9911224,K. Okano,1999
9911224,H. Ozaki,1999
9911225,Kiyoshi Higashijima,1999
9911225,Muneto Nitta,1999
9911226,Ramesh Anishetty,1999
9911226,R.Parthasarathy,1999
9911227,H. Zerrouki,1999
9911228,Noboru Kawamoto,1999
9911228,Noriaki Sato,1999
9911228,Yukiya Uchida,1999
9911229,L.R. Huiszoon,1999
9911229,A.N. Schellekens,1999
9911229,N. Sousa,1999
9911230,Abhay Ashtekar,1999
9911230,Saurya Das,1999
9911231,Dmitri Antonov,1999
9911232,Rafael I. Nepomechie,1999
9911233,Manoelito M de Souza,1999
9911234,Tianjun Li,1999
9911235,R. Jackiw,1999
9911237,Soonkeon Nam,1999
9911238,Horatiu Nastase,1999
9911238,Diana Vaman,1999
9911238,Peter van Niewenhuizen,1999
9911239,C. Klimcik,1999
9911240,N.P. Warner,1999
9911241,Christian Fronsdal,1999
9911242,Kei-Ichi Kondo,1999
9911242,Yutaro Taira,1999
9911243,Paul Haney,1999
9911243,John R. Hiller,1999
9911243,Oleg Lunin,1999
9911243,Stephen Pinsky,1999
9911243,Uwe Trittmann,1999
9911244,E. Harikumar,1999
9911244,M. Sivakumar,1999
9911245,Seiji Terashima,1999
9911246,A. A. Tseytlin,1999
9911246,K. Zarembo,1999
9911247,I.B. Pestov,1999
9911248,L. Hadasz,1999
9911248,G. Lambiase,1999
9911248,V. V. Nesterenko,1999
9911249,M. Billo',1999
9911249,A D'Adda,1999
9911249,P. Provero,1999
9911250,Michael L. Schmid,1999
9911251,Supriya Kar,1999
9911252,Ian I. Kogan,1999
9911252,John F. Wheater,1999
9911253,G. Papadopoulos,1999
9911253,J. Russo,1999
9911253,A.A. Tseytlin,1999
9911254,J. T. Lunardi,1999
9911254,B. M. Pimentel,1999
9911254,R. G. Teixeira,1999
9911254,J. S. Valverde,1999
9911255,Philip C. Argyres,1999
9911255,Sophie Pell,1999
9912001,Steven S. Gubser,1999
9912002,Martijn Wijnholt,1999
9912002,Slava Zhukov,1999
9912003,Alan Carey,1999
9912003,Jouko Mickelsson,1999
9912004,V.I.Ritus,1999
9912005,Tom Weidig,1999
9912006,Morten Nielsen,1999
9912006,N.K. Nielsen,1999
9912007,L. Andrianopoli,1999
9912007,S. Ferrara,1999
9912007,E. Sokatchev,1999
9912007,B. Zupnik,1999
9912008,Bert Schroer,1999
9912009,Peter Orl,1999
9912009,Gordon W.  Semenoff,1999
9912010,Masafumi Fukuma,1999
9912010,Takeshi Oota,1999
9912010,Hirokazu Tanaka,1999
9912011,Matthew J. Slater,1999
9912012,J. de Boer,1999
9912012,E. Verlinde,1999
9912012,H. Verlinde,1999
9912013,Rong-Gen Cai,1999
9912013,Nobuyoshi Ohta,1999
9912014,R. Endo,1999
9912014,M. Koseki,1999
9912015,D. Bazeia,1999
9912015,F.A. Brito,1999
9912016,Klaus Junemann,1999
9912016,Olaf Lechtenfeld,1999
9912017,K. Bering,1999
9912018,E. Verlinde,1999
9912018,H. Verlinde,1999
9912019,Harry W. Braden,1999
9912019,Nikita A. Nekrasov,1999
9912020,Satish D. Joglekar,1999
9912020,A. Misra ( Department of Physics,1999
9912020,Indian  Institute of Technology,1999
9912020,Kanpur,1999
9912020,UP,1999
9912020,India  Institute of Physics,1999
9912020,Sachivalaya Marg,1999
9912020,Bhubaneswar,1999
9912020,Orissa,1999
9912020,India),1999
9912021,Bernard Knaepen,1999
9912022,Rafael Hern,1999
9912022,ez,1999
9912023,Y. Brihaye,1999
9912023,F. Grard,1999
9912023,S. Hoorelbeke,1999
9912024,Marco Cavaglia,1999
9912024,Carlo Ungarelli,1999
9912025,Bjorn Andreas,1999
9912025,Gottfried Curio,1999
9912026,O.A. Battistel,1999
9912026,O.L. Battistel,1999
9912027,Murat Gunaydin,1999
9912027,Marco Zagermann,1999
9912028,Paul H. Frampton,1999
9912028,T.W. Kephart,1999
9912029,Yoji Michishita,1999
9912030,Takeshi Sato,1999
9912031,Boris Tsirelson,1999
9912032,Iver Brevik,1999
9912032,Sergei D. Odintsov,1999
9912033,Z. Bern,1999
9912033,A. De Freitas,1999
9912033,H.L. Wong,1999
9912034,Yang Ze-sen,1999
9912034,Li Xianhui,1999
9912034,Zhou Zhining,1999
9912034,Zhong Yushu,1999
9912035,Pierre van Baal,1999
9912036,H.B. Benaoum,1999
9912037,Stephon H.S. Alex,1999
9912037,er,1999
9912038,Taejin Lee,1999
9912039,Noboru Nakanishi,1999
9912039,Izumi Ojima,1999
9912040,J.C. Fabris,1999
9912040,A.M. Pelinson,1999
9912040,I. L. Shapiro,1999
9912041,Helmuth Huffel,1999
9912041,Gerald Kelnhofer,1999
9912042,Kirill Saraikin,1999
9912043,Moshe Moshe,1999
9912043,Norisuke Sakai,1999
9912044,Anton Kapustin,1999
9912045,Rodrigo Aros,1999
9912045,Mauricio Contreras,1999
9912045,Rodrigo Olea,1999
9912045,Ricardo Troncoso,1999
9912045,Jorge Zanelli,1999
9912046,Ze-sen Yang,1999
9912046,Zhining Zhou,1999
9912046,Yushu Zhong,1999
9912046,Xianhui Li,1999
9912047,Kazuyuki Furuuchi,1999
9912048,Lars Kjaergaard,1999
9912048,Paul Mansfield,1999
9912049,Laura Andrianopoli,1999
9912049,Martijn Derix,1999
9912049,Gary W. Gibbons,1999
9912049,Carlos Herdeiro,1999
9912049,Alberto Santambrogio,1999
9912049,Antoine Van Proeyen,1999
9912050,Peter Presnajder,1999
9912051,Igor B,1999
9912051,os,1999
9912051,Jerzy  Lukierski,1999
9912051,Dmitri Sorokin,1999
9912052,Marc Henneaux,1999
9912052,Bernard Knaepen,1999
9912053,Renata Kallosh,1999
9912054,Cl. Gabriel,1999
9912054,Ph Spindel,1999
9912055,R. Brustein,1999
9912055,G. Veneziano,1999
9912056,D. H. Tchrakian,1999
9912056,F. Zimmerschied,1999
9912057,Ruben L. Pakman,1999
9912058,Erik Verlinde,1999
9912059,"Wolfgang M\""uck",1999
9912060,Martin Gremm,1999
9912061,A.Nersessian,1999
9912061,R.Manvelyan,1999
9912061,H.J.W.Mueller-Kirsten,1999
9912062,H. Gopalkrishna Gadiyar,1999
9912063,Konstantin G. Zloshchastiev,1999
9912064,Konstantin G. Zloshchastiev,1999
9912065,D. Lust,1999
9912065,A. Miemiec,1999
9912066,Yan-Gang Miao,1999
9912066,H. J. W. Mueller-Kirsten,1999
9912067,W. Nahm,1999
9912067,K. Wendl,1999
9912068,Tomasz Brzezinski,1999
9912068,Cezary Gonera,1999
9912068,Piotr Kosinski,1999
9912068,Pawel Maslanka,1999
9912069,Victor O. Rivelles,1999
9912070,Oleg Andreev,1999
9912070,Harald Dorn,1999
9912071,V. Skalozub,1999
9912071,V. Demchik,1999
9912072,Shiraz Minwalla,1999
9912072,Mark Van Raamsdonk,1999
9912072,Nathan Seiberg,1999
9912073,Miguel S. Costa,1999
9912074,Roberto Iengo,1999
9912074,Chuan-Jie Zhu,1999
9912075,I. Ya. Aref'eva,1999
9912075,D. M. Belov,1999
9912075,A. S. Koshelev,1999
9912076,Paolo Pasti,1999
9912076,Dmitri Sorokin,1999
9912076,Mario Tonin,1999
9912077,Xavier Bekaert,1999
9912077,Marc Henneaux,1999
9912077,Alex,1999
9912077,er Sevrin,1999
9912078,Jun S. Song,1999
9912079,J. Froehlich,1999
9912079,O. Gr,1999
9912079,jean,1999
9912079,A. Recknagel,1999
9912079,V. Schomerus,1999
9912080,Richard Altendorfer,1999
9912081,D. Binosi,1999
9912081,T. ter Veldhuis,1999
9912082,Jerome P. Gauntlett,1999
9912082,Nakwoo Kim,1999
9912082,Jaemo Park,1999
9912082,Piljin Yi,1999
9912083,Dongsu Bak,1999
9912083,Kimyeong Lee,1999
9912083,Piljin Yi,1999
9912084,J.Evslin,1999
9912084,M.B.Halpern,1999
9912084,J.E.Wang,1999
9912085,A. Harindranath,1999
9912085,L. Martinovic,1999
9912085,J. P. Vary,1999
9912086,Edward Witten,1999
9912087,G. Nardelli,1999
9912087,M. Peloso,1999
9912088,A.Mironov,1999
9912088,A.Morozov,1999
9912089,Jean-Loup Gervais,1999
9912089,Henning Samtleben,1999
9912090,Rodolfo Russo,1999
9912090,Claudio A. Scrucca,1999
9912091,G. Bimonte,1999
9912091,G. Marmo,1999
9912091,A. Stern,1999
9912092,Alain Connes,1999
9912092,Dirk Kreimer,1999
9912093,D. J. Broadhurst,1999
9912093,D. Kreimer,1999
9912094,M.Hayakawa,1999
9912095,Jan B. Thomassen,1999
9912096,Naoto Yokoi,1999
9912096,Toshio Nakatsu,1999
9912097,Nicola Grillo,1999
9912098,Ken-ji Hamada,1999
9912099,J. Bijtebier,1999
9912100,D. Polyakov,1999
9912100,M.M. Sheikh-Jabbari,1999
9912101,R. Dijkgraaf,1999
9912102,O. Kenneth,1999
9912103,Ph. Brax,1999
9912104,R. Dijkgraaf,1999
9912105,S. Parsons,1999
9912106,Martin Cederwall,1999
9912106,Ulf Gran,1999
9912106,Mikkel Nielsen,1999
9912106,Bengt E.W. Nilsson,1999
9912107,A. Ceresole,1999
9912107,G. Dall'Agata,1999
9912107,R. D'Auria,1999
9912107,S. Ferrara,1999
9912108,Claudio A. Scrucca,1999
9912108,Marco Serone,1999
9912109,Michael Forger,1999
9912109,Axel Winterhalder,1999
9912110,M.L. Walker,1999
9912111,M. Niedermaier,1999
9912111,H. Samtleben,1999
9912112,A.V.Bratchikov,1999
9912113,Carlos Castro,1999
9912114,Nicola Grillo,1999
9912115,Hadi Salehi,1999
9912116,M.Faber,1999
9912116,A.I. Ivanov,1999
9912116,A. Mueller,1999
9912116,N.I. Troitskaya,1999
9912117,Yuri Malyuta,1999
9912118,Jaume Garriga,1999
9912118,Misao Sasaki,1999
9912119,G. Galloway,1999
9912119,K. Schleich,1999
9912119,D. Witt,1999
9912119,E. Woolgar,1999
9912120,Nathan Berkovits,1999
9912120,Carlos Tello Echevarria,1999
9912121,Nathan Berkovits,1999
9912122,D. Anselmi,1999
9912123,Hirosi Ooguri,1999
9912123,Cumrun Vafa,1999
9912124,A.Marshakov,1999
9912125,Nemanja Kaloper,1999
9912126,Doug Singleton,1999
9912127,Chiang-Mei Chen,1999
9912127,Dmitri V. Gal'tsov,1999
9912127,Sergei A. Sharakin,1999
9912128,Nicola Grillo,1999
9912129,Kirill A. Kazakov,1999
9912129,Petr I. Pronin,1999
9912130,G. L,1999
9912130,i,1999
9912130,F. Lizzi,1999
9912130,R.J. Szabo,1999
9912131,A. Peterman,1999
9912132,I. Bakas,1999
9912132,A. Br,1999
9912132,huber,1999
9912132,K. Sfetsos,1999
9912133,I.P. Ennes,1999
9912133,C. Lozano,1999
9912133,S.G. Naculich,1999
9912133,H.J. Schnitzer,1999
9912134,Tzuu-Kang Chyi,1999
9912134,Chien-Wen Hwang,1999
9912134,W. F. Kao,1999
9912134,Guey-Lin Lin,1999
9912134,Kin-Wang Ng,1999
9912134,Jie-Jun Tseng,1999
9912135,Roberto Emparan,1999
9912135,Gary T. Horowitz,1999
9912135,Robert C. Myers,1999
9912136,William E. Brown,1999
9912136,Juan P. Garrahan,1999
9912136,Ian I. Kogan,1999
9912136,Alex Kovner,1999
9912137,Fotini Markopoulou,1999
9912138,A. Andrasi,1999
9912139,Victor O. Rivelles,1999
9912140,G. Arcioni,1999
9912140,M.A. Vazquez-Mozo,1999
9912141,Vincenzo Branchina,1999
9912142,Matthew J. Strassler,1999
9912143,Ian I. Kogan,1999
9912143,Alexei M. Tsvelik,1999
9912144,V. Kaplunovsky,1999
9912144,J. Sonnenschein,1999
9912144,S. Theisen,1999
9912144,S. Yankielowicz,1999
9912145,Angel M. Uranga,1999
9912146,P.H. Damgaard,1999
9912146,K. Splittorff,1999
9912147,P.Kaste,1999
9912147,W.Lerche,1999
9912147,C.A.Lutken,1999
9912147,J.Walcher,1999
9912148,O.M. Del Cima,1999
9912148,D.H.T. Franco,1999
9912148,J.A. Helayel-Neto,1999
9912148,O. Piguet,1999
9912149,Oliver Schnetz,1999
9912150,Adel Bilal,1999
9912150,Jean-Pierre Derendinger,1999
9912150,Roger Sauser,1999
9912151,Shamit Kachru,1999
9912151,Sheldon Katz,1999
9912151,Albion Lawrence,1999
9912151,John McGreevy,1999
9912152,T.R. Taylor,1999
9912152,C. Vafa,1999
9912153,Chong-Sun Chu,1999
9912153,Frederic Zamora,1999
9912154,Olaf Lechtenfeld,1999
9912154,Alex,1999
9912154,er D. Popov,1999
9912155,Christof Schmidhuber,1999
9912156,Christof Schmidhuber,1999
9912157,Tadashi Takayanagi,1999
9912158,R. Marotta,1999
9912158,F. Pezzella,1999
9912159,P. M. Llatas,1999
9912159,J. M. Sanchez de Santos,1999
9912160,Christos Charmousis,1999
9912160,Ruth Gregory,1999
9912160,Valery A. Rubakov,1999
9912161,Paolo Di Vecchia,1999
9912161,Antonella Liccardo,1999
9912162,M. Shifman,1999
9912162,T. ter Veldhuis,1999
9912163,Jens Hoppe,1999
9912164,M. J. Duff,1999
9912165,J. X. Lu,1999
9912165,S. Roy,1999
9912166,Andrew Chamblin,1999
9912166,Douglas M. Eardley,1999
9912167,M. Hayakawa,1999
9912168,S. Ferrara,1999
9912168,E. Sokatchev,1999
9912169,F.R. Klinkhamer,1999
9912170,Hector Figueroa,1999
9912170,Jose M. Gracia-Bondia,1999
9912171,Joseph C. Varilly,1999
9912172,D.G. Pak,1999
9912173,J. Balog,1999
9912173,L. Feher,1999
9912173,L. Palla,1999
9912174,Maximilian Kreuzer,1999
9912174,Jian-Ge Zhou,1999
9912175,Donam Youm,1999
9912176,G. Lambiase,1999
9912176,G. Scarpetta,1999
9912176,V.V. Nesterenko,1999
9912177,P. M. Llatas,1999
9912177,A. V. Ramallo,1999
9912177,J. M. Sanchez de Santos,1999
9912178,Dirk Olivie,1999
9912179,A.A. Deriglazov,1999
9912179,K.E. Evdokimov,1999
9912180,I.Krichever,1999
9912180,D.H.Phong,1999
9912181,Michael Haack,1999
9912181,Jan Louis,1999
9912182,Tianjun Li,1999
9912183,Alberto Frizzo,1999
9912183,Lorenzo Magnea,1999
9912183,Rodolfo Russo,1999
9912184,Andres Gomberoff,1999
9912184,Donald Marolf,1999
9912185,A. Konechny,1999
9912185,A. Schwarz,1999
9912186,Z. Chacko,1999
9912186,A.E. Nelson,1999
9912187,Mirjam Cvetic,1999
9912187,Jing Wang,1999
9912188,Emanuel Scheidegger,1999
9912189,Chen Ying,1999
9912189,He Bing,1999
9912189,Lin He,1999
9912189,Wu Ji-Min,1999
9912191,Shin'ichi Nojiri,1999
9912191,Sergei D. Odintsov,1999
9912191,Sachiko Ogushi,1999
9912192,Chiang-Mei Chen,1999
9912192,T. Harko,1999
9912192,M. K. Mak,1999
9912193,Masud Chaichian,1999
9912193,Archil B. Kobakhidze,1999
9912194,V. Dzhunushaliev,1999
9912194,D. Singleton,1999
9912195,Gerald Dunne,1999
9912195,Joshua Feinberg,1999
9912196,O.A. Castro-Alvaredo,1999
9912196,A. Fring,1999
9912196,C. Korff,1999
9912196,J.L.Miramontes,1999
9912197,C. Bizdadea,1999
9912197,S. O. Saliu,1999
9912198,C. Bizdadea,1999
9912198,I. Negru,1999
9912198,S. O. Saliu,1999
9912199,C. Bizdadea,1999
9912199,I. Negru,1999
9912199,S. O. Saliu,1999
9912200,C. Bizdadea,1999
9912200,I. Negru,1999
9912200,S. O. Saliu,1999
9912201,C. Bizdadea,1999
9912201,E. M. Cioroianu,1999
9912201,S. O. Saliu,1999
9912202,G. B,1999
9912202,elloni,1999
9912202,S. Lazzarini,1999
9912203,Luca Lusanna,1999
9912204,Ralph Blumenhagen,1999
9912204,Lars Goerlich,1999
9912204,Boris Kors,1999
9912205,W. Siegel,1999
9912206,Zygmunt Lalak,1999
9912206,St\'ephane Lavignac,1999
9912206,Hans Peter Nilles,1999
9912207,U. Magnea,1999
9912208,Ron Donagi,1999
9912208,Burt A. Ovrut,1999
9912208,Tony Pantev,1999
9912208,Daniel  Waldram,1999
9912209,Ulf H. Danielsson,1999
9912209,Esko Keski-Vakkuri,1999
9912209,Martin Kruczenski,1999
9912210,G.Arutyunov,1999
9912210,S.Frolov,1999
9912211,V. A. Gani,1999
9912211,A. E. Kudryavtsev,1999
9912212,Albert Schwarz,1999
9912213,Pei Wang,1999
9912213,Ruihong Yue,1999
9912214,L.Bonora,1999
9912214,M.Rinaldi,1999
9912215,Hiroaki Kodama,1999
9912215,Jun-Ichi Sumi,1999
9912216,B. Sazdovic,1999
9912217,B. Iochum,1999
9912217,T. Krajewski,1999
9912217,P. Martinetti,1999
9912218,Gianfranco Pradisi,1999
9912219,Dirk Schlingemann,1999
9912220,Raimar Wulkenhaar,1999
9912221,Raimar Wulkenhaar,1999
9912222,F. Delduc,1999
9912222,E. Ivanov,1999
9912222,S. Krivonos,1999
9912223,Israel Klich,1999
9912223,August Romeo,1999
9912224,Thibault Damour,1999
9912225,Bernard de Wit,1999
9912225,Dieter Lust,1999
9912226,O. Baerwald,1999
9912226,P. West,1999
9912227,G.Bonelli,1999
9912227,L.Bonora,1999
9912227,S.Terna,1999
9912227,A.Tomasiello,1999
9912228,Arno R. Bohm,1999
9912228,N.L. Harshman,1999
9912228,M.J. Mithaiwala,1999
9912229,M. Sakamoto,1999
9912229,M. Tachibana,1999
9912229,K. Takenaga,1999
9912230,G.K. Leontaris,1999
9912230,N.E. Mavromatos,1999
9912231,Greg Trayling,1999
9912232,Borut Bajc,1999
9912232,Gregory Gabadadze,1999
9912233,Misao Sasaki,1999
9912233,Tetsuya Shiromizu,1999
9912233,Kei-ichi Maeda,1999
9912234,Everton M. C. Abreu,1999
9912234,Jorge Ananias  Neto,1999
9912234,Wilson Oliveira,1999
9912235,Dirk Schlingemann,1999
9912236,S. F. Hassan,1999
9912237,I. Cherednikov,1999
9912237,S. Fedorov,1999
9912237,M. Khalili,1999
9912237,K. Sveshnikov,1999
9912238,Cosmas Zachos,1999
9912239,Giovanni Felder,1999
9912239,"J\""urg Fr\""ohlich",1999
9912239,"J\""urgen Fuchs",1999
9912239,Christoph  Schweigert,1999
9912240,Adrian Muller,1999
9912241,Micha Berkooz,1999
9912242,M. G. Ivanov,1999
9912242,I. V. Volovich,1999
9912243,Alan Kostelecky,1999
9912243,Malcolm Perry,1999
9912243,Robertus Potting,1999
9912244,Eva Silverstein,1999
9912244,Yun S. Song,1999
9912245,H. K. Jassal,1999
9912245,A. Mukherjee,1999
9912246,H.W. Hamber,1999
9912247,Glenn Barnich,1999
9912248,M. Pernici,1999
9912248,M. Raciti,1999
9912248,F. Riva,1999
9912249,Ashoke Sen,1999
9912249,Barton Zwiebach,1999
9912250,J. Erdmenger,1999
9912250,M. Perez-Victoria,1999
9912251,M. B. Hott,1999
9912251,J. L. Tomazelli,1999
9912252,V. Fridkin,1999
9912252,Yu. Stroganov,1999
9912252,D. Zagier,1999
9912253,Kazuo Fujikawa,1999
9912253,Hiroaki Terashima,1999
9912254,Fumihiko Sugino,1999
9912255,Tamiaki Yoneya,1999
9912256,C.P. Constantinidis,1999
9912256,F.P. Devecchi,1999
9912256,D.F. Marchioro,1999
9912257,Carlo Angelantonj,1999
9912257,Adi Armoni,1999
9912258,Yusuke Kimura,1999
9912258,Yoshihisa Kitazawa,1999
9912259,Cristian Martinez,1999
9912259,Claudio Teitelboim,1999
9912259,Jorge Zanelli,1999
9912260,Chuan-Tsung Chan,1999
9912261,Takao Suyama,1999
9912262,Yuji Igarashi,1999
9912262,Katsumi Itoh,1999
9912262,Hiroto So,1999
9912263,Pietro Menotti,1999
9912263,Domenico Seminara,1999
9912264,Igor B,1999
9912264,os,1999
9912264,Jerzy Lukierski,1999
9912264,Dmitri Sorokin,1999
9912265,Satoru Saito,1999
9912265,Kazunori Wakatsuki,1999
9912266,Kazutoshi Ohta,1999
9912266,Takashi Yokono,1999
9912267,J. Ambjorn,1999
9912267,J. Correia,1999
9912267,C. Kristjansen,1999
9912267,R. Loll,1999
9912268,Dmitri Diakonov,1999
9912268,Victor Petrov,1999
9912269,D. Dalmazi,1999
9912269,A. de Souza Dutra,1999
9912269,Marcelo Hott,1999
9912270,Luiz C. de Albuquerque,1999
9912270,Nelson A. Alves,1999
9912270,D. Dalmazi,1999
9912271,Eric D'Hoker,1999
9912271,D. H. Phong,1999
9912272,Eunsang Kim,1999
9912272,Hoil Kim,1999
9912272,Nakwoo Kim,1999
9912272,Bum-Hoon Lee,1999
9912272,Chang-Yeong Lee,1999
9912272,Hyun Seok Yang,1999
9912273,Tomomi Muto,1999
9912274,Teruhiko Kawano,1999
9912274,Tomohiko Takahashi,1999
9912275,Paolo Di Vecchia,1999
9912275,Antonella Liccardo,1999
9912276,Takaaki Ozeki,1999
9912276,Noriyuki Shimoyama,1999
9912277,Leonardo Castellani,1999
9912278,M. Pernici,1999
9912279,Gregory Moore,1999
9912279,Edward Witten,1999
9912280,Sergey Prokushkin,1999
9912280,Arkady Segal,1999
9912280,Mikhail Vasiliev  (  Stanford University,1999
9912280,Lebedev Physics Institute),1999
9912281,Olaf Lechtenfeld,1999
9912282,V.I. Tkach,1999
9912282,A. Pashnev,1999
9912282,J.J. Rosales,1999
9912283,E. Farhi,1999
9912283,N. Graham,1999
9912283,R. L. Jaffe,1999
9912283,H. Weigel,1999
9912284,Igor Pes,1999
9912284,o,1999
9912285,C. D. Fosco,1999
9912285,A. Lopez,1999
9912285,F. A. Schaposnik,1999
9912286,N. Graham,1999
9912287,Shinji Mukohyama,1999
9912287,Tetsuya Shiromizu,1999
9912287,Kei-ichi Maeda,1999
9912288,Y.S. Myung,1999
9912288,Gungwon Kang,1999
9912288,H.W. Lee,1999
9912289,A Shirzad,1999
9912289,F Loran,1999
9912290,Dirk Kreimer,1999
9912291,O. Kenneth,1999
9912291,S. Nussinov,1999
9912292,F.Delduc,1999
9912292,E. Ivanov,1999
9912292,S. Krivonos,1999
9912293,L. Cornalba,1999
9912294,L. F. Blazhyjevskii,1999
9912294,A. Y. Marko,1999
0001001,Paul S. Aspinwall,2000
0001002,M. Cvetic,2000
0001002,H. Lu,2000
0001002,C.N. Pope,2000
0001003,Y.S. Myung,2000
0001003,Gungwon Kang,2000
0001004,Adam D. Helfer,2000
0001005,J. Fuchs,2000
0001005,C. Schweigert,2000
0001006,Rudolf Haag,2000
0001007,Sheng Li,2000
0001007,Yong Zhang,2000
0001007,Zhongyuan Zhu,2000
0001008,Donald Spector,2000
0001009,Gouranga C. Nayak,2000
0001009,Walter Greiner,2000
0001010,A.V. Belitsky,2000
0001010,S. V,2000
0001010,oren,2000
0001010,P. van Nieuwenhuizen,2000
0001011,Tsunehide Kuroki,2000
0001012,V. Fateev,2000
0001012,A. Zamolodchikov,2000
0001012,Al. Zamolodchikov,2000
0001013,Rainer Dick,2000
0001013,Dzo Mikulovicz,2000
0001014,Franz-Marc Boas,2000
0001015,Alice Rogers,2000
0001016,Enrique Alvarez,2000
