Author Id,Paper Id
1005,"['9409017', '9409020', '9409007', '9604141', '9606142', '9609004', '9611209', '9612170', '9612171', '9701158', '9706079', '9710085', '9710086', '9712152', '9806009', '9806130', '9808187', '9809121', '9812079', '9812051', '9904196', '9909177', '0001109', '0003245', '0005020', '0005126', '0005265', '0009187', '0010255', '0011042', '0102099', '0108189', '0112012', '0111080', '0209003', '0212003', '0301074', '0302001', '0304002']"
4377,"['9409018', '9506049', '9601066', '9905101']"
4380,['9409022']
4385,"['9409026', '9411211', '9605092']"
200,"['9408149', '9412125', '9506149', '9806227', '9910147']"
4389,['9408157']
3191,['9408092']
4411,"['9408098', '9409158', '9506160', '9702050', '9804208', '0109019', '0111004']"
4413,['9408094']
4300,"['9409008', '9502076']"
4423,['9409012']
4441,['9409034']
4450,"['9409049', '0104237']"
4454,['9409055']
140,"['9409082', '9804181', '9805011']"
4460,['9409073']
4461,"['9409072', '9605017', '9711090', '9811258', '9905230', '9912273', '0206012']"
1123,"['9410086', '9501123', '9505094', '9601160', '9808009', '0005038', '0011250']"
4467,['9409079']
1267,"['9409080', '9508160', '9609042', '9803187', '9809189', '0006109', '0102034']"
4477,['9409066']
4480,"['9409084', '9604018', '9812190', '0212202']"
4488,['9409108']
4493,"['9409112', '9702136', '9910238']"
1261,"['9409126', '9409125', '9411046', '9503122', '9612245', '9705109', '0109047', '0109073', '0109085']"
4503,['9409124']
3235,['9409134']
2807,['9409136']
4505,['9409132']
3513,"['9409137', '9511081', '9805009']"
3820,"['9409162', '9701070', '9902133', '0001015', '0005070']"
4507,"['9409154', '9512004']"
691,['9409153']
4514,['9409147']
4519,['9409155']
4524,"['9409171', '9505189', '9505191', '9606164']"
4525,"['9409166', '9412135', '9512149']"
4529,"['9409143', '0012047']"
1010,['9409195']
3149,['9409193']
2759,"['9409192', '9411208', '9608067', '9711045']"
4542,['9410040']
4544,"['9410038', '9411228', '9808154', '0204069']"
4554,"['9410007', '9509089', '9802071', '9807221', '0012166', '0012174', '0107133', '0201057']"
4556,['9410043']
4565,['9410026']
4566,['9410027']
3505,['9410030']
4570,['9408025']
4576,['9409199']
2469,"['9410024', '9512103']"
4582,"['9410048', '9606101', '9604142']"
4583,['9410047']
4584,"['9410025', '9506053', '9601063']"
4546,"['9410022', '9411144']"
3123,"['9410018', '9610068', '9611175', '9704086', '9705107', '9709225', '9803193', '9803077', '9909127', '0107169', '0108167', '0112093', '0201174', '0203235']"
1375,"['9410078', '9508108', '9602158', '9906100']"
1637,"['9410076', '9708038']"
2647,"['9410075', '9506176']"
4600,['9410066']
513,"['9410084', '9612120', '9804065']"
4604,['9410093']
4606,"['9410091', '9610207']"
4608,"['9410064', '9605194', '9612225', '9701100']"
4609,"['9410063', '9411192', '9607219', '9610216', '9702138', '9705229', '9712110', '9802130', '9804086']"
4610,"['9410062', '9410061', '9410060', '9410059', '9410058', '9410207', '9506097']"
4617,['9410125']
4620,"['9410116', '9901050', '9903003', '0010138', '0209067']"
1675,"['9410109', '9604105', '9702074']"
4429,['9410133']
4628,"['9410129', '0111067']"
657,"['9410103', '9510180', '0203258']"
4634,"['9410104', '9411118', '9903256']"
2289,"['9410173', '9503025']"
4641,['9410176']
3215,['9410177']
2617,"['9410178', '9410183', '9508024']"
1588,['9410181']
4673,['9411132']
2950,"['9411147', '9811203']"
118,['9411149']
4684,"['9411159', '9403080', '9411071', '9411069']"
4687,['9411152']
4688,['9411150']
4686,['9411155']
4693,"['9411044', '9412219']"
4704,['9411029']
2838,['9411031']
811,"['9410224', '9605117']"
4712,['9411035']
2209,['9410137']
4718,['9410139']
2482,['9410146']
4724,"['9410149', '0106150']"
3037,['9410155']
4731,['9410153']
768,"['9411020', '9708078', '9710181']"
4741,['9410160']
4743,"['9411090', '9505001', '9602100', '9804077']"
827,['9411100']
4751,"['9411094', '0106039']"
1512,"['9411097', '9603086', '9706039', '9807213', '0105242']"
4755,['9411087']
4760,['9411110']
884,"['9411103', '0211114']"
4765,"['9411117', '9912138']"
4766,['9411114']
396,['9403106']
3583,['9403105']
3367,['9403090']
4773,"['9403083', '9601005']"
2095,['9403084']
4776,['9403095']
4780,['9403101']
4781,['9403102']
4784,['9403100']
4787,"['9403087', '9708052']"
4799,['9411175']
4808,"['9411186', '9804167', '9812249', '9902038', '9905108', '9911166', '0010139', '0011012', '0104114', '0107012', '0109113', '0211083']"
4810,"['9411189', '9511155']"
383,['9411051']
4825,['9411070']
4824,['9411073']
4827,['9411067']
4829,"['9411075', '9612027', '9905018', '9910048']"
4831,['9411074']
4835,"['9411080', '9508146', '9511139', '9511176']"
4836,['9411079']
4854,"['9411232', '9509087']"
4855,['9411212']
4868,['9412172']
4869,"['9412201', '0009114']"
4875,"['9412001', '9506134', '9605188', '9703169', '9710143', '9810079']"
4876,"['9412004', '9508039', '9510130', '9605010', '9707156', '0209141']"
4878,['9411239']
895,"['9412192', '9504018', '9506031']"
3137,['9412096']
4882,['9412189']
4888,['9412085']
3567,"['9412086', '9412112']"
4891,"['9412064', '9412063', '9605164', '9605162', '9608151']"
442,"['9412092', '9501057']"
4916,"['9411220', '9809086', '9911061', '0008027', '0204063']"
4932,['9412075']
4934,"['9412162', '9610232', '9611237', '9701053', '9710228', '9801058', '9809015', '9812169', '9907070', '0005185', '0101212', '0204061', '0301098']"
4935,"['9412161', '9809049', '0006217', '0009164', '0107089', '0201219']"
4937,"['9412134', '9512167', '9704183', '9804044']"
4942,['9412142']
672,"['9412153', '9509044', '9603143', '9809078', '9911026', '0003234']"
2283,"['9410217', '9606041', '9606042']"
1605,"['9412176', '9512125', '9703091']"
4959,"['9410218', '9502138', '9507083', '9507085', '9611231', '9709076']"
4961,['9410232']
4970,['9410244']
3103,"['9410240', '9603205']"
4972,['9410236']
4975,"['9412244', '0208201', '0211105']"
4981,"['9412234', '9608077', '0304265']"
2210,"['9412224', '9705111']"
4985,"['9412213', '9707235']"
1866,['9412212']
4986,['9412211']
4990,['9412208']
4992,"['9412233', '9611154']"
4996,['9412178']
4998,"['9412183', '9508171', '9610196', '9802053', '0103002']"
5008,['9412131']
5009,"['9412130', '9509155', '0107236']"
5014,['9412105']
5017,"['9412103', '9502037']"
5018,"['9412101', '9412100', '9412099', '9412098']"
5021,['9412124']
4491,['9412115']
3201,['9412169']
236,"['9412168', '9701088', '9803116', '9812086', '0203015', '0208055']"
5029,"['9412116', '9607162']"
4123,['9412120']
4864,"['9412118', '0001198']"
5035,['9501071']
2842,"['9501073', '9502018', '9503001', '9703168']"
5041,['9501046']
5053,['9501011']
5059,"['9501039', '9601179']"
5065,['9502109']
5073,"['9502106', '9611135', '9705023', '9712156', '9903010', '9905173', '0007126', '0207131']"
3384,"['9502100', '9502070', '9603151', '9608100', '9608133', '9801024', '9803063', '9803133', '9805153', '9808186', '9810167', '9904045', '9909208', '0004118', '0009143', '0009152', '0103141', '0105299', '0110004', '0209236', '0209237']"
5087,"['9501041', '9710113']"
5088,"['9501052', '9502116', '9501097', '9509157', '9602098', '9701090', '9701044', '9701040', '9904125']"
5090,['9502097']
4705,"['9501134', '9508079']"
5104,['9501133']
505,['9501117']
4320,"['9501119', '9703006']"
5108,"['9501120', '9504089', '9601041']"
3631,"['9501121', '9610129', '0103093']"
5111,['9501087']
1553,['9501094']
1150,"['9501143', '9502121', '9511018']"
5121,['9501139']
5123,['9501141']
5128,['9501031']
5129,['9501032']
5134,"['9501028', '9508109']"
4331,['9501009']
3752,"['9501124', '9511046']"
5149,['9507086']
5161,['9502062']
5162,['9502063']
5163,"['9502073', '9504070', '9508152']"
5167,['9502071']
3308,['9502014']
5168,"['9502042', '9511183', '9608149', '9710199', '9806005', '9809136']"
2738,"['9502020', '9511034']"
5181,['9502058']
5187,"['9506093', '9710221', '9904043', '0011132']"
2056,"['9506107', '9504107', '9510095']"
5196,['9502046']
5199,"['9502048', '9608033', '0001017', '0108082', '0302045']"
5202,['9502053']
806,"['9502055', '9902140', '0206227']"
5210,"['9502136', '9503142']"
5218,"['9502117', '9503203', '9705126', '9705125', '0009131']"
1906,"['9502033', '9606045', '9611003', '9710095', '0005011', '0010053']"
4008,['9502012']
5242,['9502036']
3407,"['9502120', '9602134', '0202023', '0206006']"
5247,"['9501001', '9609110']"
5253,['9502031']
5260,['9501086']
2796,"['9503045', '9610024', '9701186']"
2792,['9503044']
3694,"['9503049', '9504117']"
5276,"['9503051', '9507021']"
4268,['9504002']
5291,"['9503214', '9507030', '9811252', '9811223']"
5295,"['9504004', '9512009']"
5300,['9503234']
5292,"['9502152', '9512058']"
5321,['9503104']
5323,"['9503113', '9801007', '0010145']"
5329,['9503119']
1386,['9503128']
5335,['9503132']
5336,['9503135']
3356,"['9503137', '9505092', '9602027']"
5340,['9502145']
5342,"['9502158', '9503177']"
5344,['9502149']
5346,['9502157']
590,"['9502162', '9505109', '9506163']"
4466,"['9503008', '9711019', '0105195']"
5357,"['9503013', '9603058', '9810012', '9810013', '9810015', '9904200', '9904201']"
5362,"['9503185', '9702005']"
166,['9503211']
5378,['9503151']
5379,"['9503155', '9604012', '9701105', '0101051']"
5380,['9503156']
3390,"['9503157', '9609219', '9707111', '9810168']"
5392,['9501112']
3640,"['9504046', '9504043', '9504045']"
5412,['9504016']
5413,"['9504017', '9602035']"
4592,"['9504013', '9607072']"
5419,['9504011']
2559,['9504012']
5422,"['9504041', '9701001', '9806128', '9903169', '0004105']"
5439,"['9504026', '9709186', '0101185', '0105180', '0108164']"
2457,['9503171']
4987,['9503147']
5446,['9503144']
543,"['9503145', '9601151', '0007146', '0011255', '0211160']"
4333,['9503167']
431,"['9504020', '0010197']"
4843,"['9504022', '9506206', '9612061', '9701106', '9801054', '9806004', '9808132', '9812056', '9909197', '0212001']"
5310,"['9504024', '9601030', '9606065', '9811185']"
5458,"['9504063', '9805134']"
5169,['9504057']
5460,"['9504055', '9507133', '9606048', '9611069', '9710047', '9710186', '9908200', '0007032', '0011026']"
5467,['9504111']
4458,"['9505181', '9904205', '9911227']"
5488,['9504094']
5491,"['9504118', '9504128']"
5492,['9504119']
5494,['9504103']
5503,['9504135']
2944,"['9504130', '9509133', '9607199', '9610240', '9808104', '0001087']"
5505,"['9504137', '0001218']"
5507,['9505019']
5513,['9504156']
773,['9505028']
5525,"['9505011', '9505071', '9507078', '9607035', '9612173', '9706067']"
5527,['9505015']
4154,['9504073']
5533,"['9504160', '9806082', '9908045']"
5535,"['9505031', '9909211']"
5538,['9504162']
5540,['9504164']
5347,"['9505002', '9811054', '9811174']"
2433,"['9505043', '9510096', '9512186', '9908027', '9911050']"
5548,['9505038']
5549,"['9505111', '9606156', '9607230', '9912103', '0101077', '0102154']"
375,['9505051']
5555,['9505049']
5560,"['9505063', '9506055']"
4381,"['9505057', '9511206']"
5574,"['9505067', '9512024']"
5579,['9505078']
5585,"['9505082', '0009149']"
5586,"['9505089', '9504149', '9506171']"
5590,"['9505101', '9804013', '9908188']"
279,"['9505098', '9802103']"
5601,['9505143']
3685,"['9505130', '9511023', '9511002', '9710094', '9811233', '9812179', '0301115']"
5610,['9505126']
1904,['9505168']
4463,['9505148']
5620,['9505147']
5624,['9505159']
5627,['9505152']
5630,['9505179']
5632,"['9505178', '9511184']"
5634,['9505165']
5635,"['9505166', '9609045', '9710087', '9801196']"
5636,['9505177']
5639,"['9505169', '9510160', '9511144', '9605014', '9610028', '9610145', '9708066', '9708096', '9710216', '9811153', '9909151', '0103218']"
5267,"['9506060', '9909034', '0103119']"
5190,"['9506004', '9603101', '9710182']"
1103,"['9505187', '9607082', '9609073', '0011152', '0112166', '0203014']"
2890,"['9505188', '9604136', '9708110']"
845,['9505193']
1646,"['9506015', '9601018', '9706174', '9805182', '9806113', '9911140', '9912038', '0004159', '0010027', '0105115', '0105264']"
5656,"['9506008', '9508011', '9508010', '0103129']"
5657,['9506009']
4828,['9506069']
5665,['9507039']
5672,['9507047']
5681,"['9506043', '9602104', '9702186', '9709045', '9802114']"
5683,['9506040']
1145,"['9506045', '9604159', '9801008', '9810134', '0005266']"
5687,['9506056']
5690,['9506016']
1058,"['9506140', '9509127', '9607146', '9706049', '9907067', '0004149']"
5699,"['9506142', '9706191']"
5710,['9506018']
681,"['9506028', '9905115', '0201032']"
5723,"['9506033', '9712231', '9808025', '0003003']"
5729,"['9506116', '0201258', '0302063']"
5734,['9506189']
2452,"['9506164', '9606002', '0109155']"
5741,"['9507002', '9604086', '9704200']"
4670,['9506183']
5748,['9506168']
1945,['9506159']
1696,"['9507012', '9508154', '9510142', '9511171', '9611137', '9612108', '9707014', '9802194', '0001001', '0009045', '0102198', '0203111']"
3462,['9506202']
5759,['9504144']
5765,['9507004']
5618,['9507011']
5775,['9507028']
3975,['9507070']
5564,['9507029']
5781,['9507031']
5333,"['9507018', '9510148']"
5782,"['9507019', '9506172']"
4736,['9506178']
5802,"['9507057', '9707034', '9707046', '0006151']"
5803,"['9507066', '9804137']"
5322,['9507053']
5812,['9507138']
5816,"['9507097', '9701039']"
5731,"['9507089', '9511076']"
5824,"['9510123', '9510126', '9602133', '9809059', '9809172', '0208086', '0301073']"
455,"['9507103', '9609054', '9710013', '9812019', '9905225']"
5845,"['9507129', '9605217']"
5848,"['9508145', '9601170', '9702020']"
5849,['9508149']
3574,"['9507123', '0108009']"
3468,"['9507135', '9510138', '9710126', '0111150']"
5725,['9507120']
5870,['9508031']
5872,['9507162']
765,"['9508001', '9701094', '9707022', '0211052', '0212121']"
1132,"['9507152', '9512101', '9910029', '0104233', '0304141']"
5384,['9507105']
5884,['9507106']
5886,"['9508019', '9508008']"
5889,['9507107']
5890,['9507109']
3790,"['9507117', '9605058', '9709191']"
580,['9507108']
5896,"['9508027', '9808051', '9809132', '9811097']"
5899,['9508038']
5903,['9508007']
5904,"['9508012', '9801079', '9909007']"
5906,['9508040']
5915,"['9508083', '9508081', '9601017']"
5916,"['9508051', '9601103', '9610115', '9610116', '9610117']"
4313,"['9508050', '9510168']"
5920,"['9508046', '9603033', '0011089']"
5921,['9508063']
5924,['9508060']
4753,"['9512041', '9804193', '0108192', '0206209', '0211233', '0304067']"
5928,"['9512035', '9510179', '9610130', '9803202']"
1401,"['9512043', '9701054', '9802045', '0110281']"
4826,['9512045']
5933,"['9508089', '0104063', '0104062', '0304133']"
5934,['9508090']
5935,"['9508087', '9512113', '9606075', '9704038']"
5938,['9508095']
5940,"['9508093', '0012077']"
5947,['9508130']
5958,"['9508158', '9512010', '0212178']"
5960,['9508126']
5961,['9508133']
5968,"['9508127', '9606083', '9612209']"
5979,"['9508065', '9907162']"
5327,['9508073']
5980,['9508174']
5981,"['9508170', '9904091', '9904101']"
5982,"['9508163', '9603118', '9608118', '9701153', '9709006', '9803198', '9809088', '9903157', '9909186', '0003204', '0010007', '0103145', '0110008', '0203233', '0209218', '0303237']"
5986,"['9508178', '9511160', '9601125']"
5987,"['9508179', '9805078', '9901085', '9909214', '0003122', '0011147', '0105139', '0209068', '0303239', '0304145']"
5984,['9508164']
5995,['9509030']
1358,"['9509028', '9510136', '9912069', '9912139', '0103131', '0109171', '0201266', '0211169', '0212262', '0301025', '0304073']"
6009,['9509023']
6010,['9509024']
6011,['9509026']
3680,['9509027']
6012,"['9509069', '0107083']"
6014,['9509040']
5001,"['9509037', '9703190', '9704213', '0005027']"
6018,['9509046']
6025,"['9509042', '9509146', '0212233', '0212211']"
6027,['9509063']
6031,"['9509051', '9902198']"
5799,"['9509058', '9605055', '9702127']"
6035,['9510056']
6042,['9509071']
6044,"['9509065', '9811072']"
6050,['9509101']
599,['9509099']
6052,['9509094']
6055,['9509095']
6062,['9509116']
5787,['9509111']
2896,['9509113']
6067,"['9509115', '9510164', '9804096', '9805099', '9805181']"
6070,"['9509144', '9605084', '9611141', '9611021']"
6072,['9509122']
1555,['9509033']
6078,"['9509131', '9512132', '9606110', '9706205', '9905185', '9906245', '9907138', '0002137', '0001139']"
120,['9509134']
5454,['9509132']
6083,['9509150']
3483,['9509145']
5483,"['9509156', '9711004']"
6087,['9509154']
6092,['9509172']
6093,"['9510019', '9701112']"
6096,['9510040']
6098,['9510044']
6101,"['9510011', '9511128', '9512056', '9602012', '9604124', '9605030']"
1549,['9509176']
6105,['9509163']
6106,['9509167']
2170,"['9507167', '9808004', '9809192', '9811149', '9903059', '9905005', '9906167', '9908014', '9912122', '9910255', '0005261', '0101088', '0107194', '0110292', '0210123', '0210124']"
6133,['9510029']
6137,"['9510025', '9612219']"
6139,['9510026']
1046,"['9510027', '9512091', '9606119', '9703150', '9802057', '9902126', '9902097', '9907012', '0002094', '0110129']"
6142,"['9510068', '9711066', '0008207']"
6151,['9510065']
6153,['9510073']
2189,['9510085']
6157,['9510078']
6158,"['9510060', '9511211']"
4605,"['9510082', '9510189', '9709047', '9809053', '9906068']"
6163,"['9510105', '9612198', '9701025', '0107002', '0109149']"
3304,['9510005']
5286,['9510001']
6170,['9510092']
6174,"['9510121', '9802125', '9811132']"
6185,"['9510171', '9706054', '9804050', '0304205']"
6193,['9510163']
6194,['9510165']
6196,['9510192']
2864,['9510191']
6207,"['9511122', '9601105', '0005233']"
6209,"['9511119', '9512223', '9705112', '9711070', '9811112', '9912035', '0109148', '0112072', '0202182']"
6210,['9511114']
157,['9511033']
6217,['9511032']
2975,['9511125']
66,"['9510202', '9911015', '0004101', '0208100', '0304262']"
6233,['9510236']
6236,['9511027']
54,"['9510233', '0106231']"
6240,"['9510212', '9607028', '9704096', '9809063', '9904035', '0211140']"
5869,"['9511020', '9709003', '9806249', '9912017', '0007192', '0102136']"
686,"['9511019', '9601044', '9603191']"
4804,['9511017']
6251,['9510156']
348,"['9510139', '9612166', '9704192']"
481,['9510143']
5034,"['9511004', '9611048', '9701002', '9709102']"
6256,['9510146']
6258,"['9510149', '0003029']"
6262,['9511075']
5860,"['9511082', '9706052', '9809091', '9902077']"
6265,['9511083']
5437,"['9511086', '9801003']"
4106,['9511100']
6268,"['9511097', '0205112']"
6272,"['9511094', '9805203']"
6280,"['9511103', '9604047', '9604046', '9604048', '9606166', '9611122', '9705062', '9804039', '0103025', '0205264', '0210108']"
4013,['9503054']
5365,"['9503058', '9704149']"
6287,"['9503056', '9903180']"
6290,['9503067']
2487,['9503068']
6295,"['9503071', '9705233', '9706199', '9710037', '9812048', '0103142', '0301070']"
6296,"['9503062', '9609169', '9702081']"
2419,"['9503084', '9611119', '9805029']"
20,['9503086']
6316,['9511146']
6318,['9511148']
6334,['9511073']
6336,['9511035']
6337,"['9511036', '9902107', '9903064']"
2197,['9511037']
6338,['9511039']
2261,"['9511044', '9703070', '0003241', '0106253']"
3686,['9511054']
6342,['9511055']
6022,"['9511063', '9607135', '9611024', '9712246', '9910096']"
6356,"['9511107', '9610037']"
1538,"['9511186', '0111230']"
6379,['9512185']
684,['9512191']
6388,['9512159']
6389,['9512192']
4269,['9511224']
6395,['9511210']
6065,"['9511221', '9604050', '9710172']"
6411,['9512071']
6417,['9512021']
2028,['9512019']
3091,"['9512018', '9808091', '0008089', '0007181', '0011035', '0011259', '0011229', '0106031', '0105017', '0107183', '0111225', '0208122', '0210140', '0211167']"
6420,"['9512015', '0302182']"
3330,"['9512051', '9612244']"
6423,"['9512023', '9712057']"
6430,['9511198']
2127,['9511196']
6434,"['9511178', '9702098', '9711201', '9712020', '0103112']"
6436,"['9511202', '9811181', '9901010', '0003297', '0209177']"
1471,"['9511195', '9606029', '9609049', '9704063']"
6447,"['9512142', '9512144', '0002079']"
6456,"['9512100', '9601015', '9604075', '9802035', '9907167', '9912235', '9912219']"
6457,['9512102']
6460,"['9512151', '9602004', '0104051']"
6467,['9512134']
6468,['9512106']
6472,['9510226']
867,"['9512139', '9611112', '9910030', '0105158', '0110263', '0301005']"
124,['9512133']
6486,['9512211']
4734,"['9512225', '9704030', '0205174', '0211100']"
6489,['9512195']
5370,['9512198']
6495,['9512200']
1539,['9512201']
6499,['9512169']
6513,['9512120']
2981,['9512096']
6515,['9512094']
6134,"['9512165', '9607216', '9705150', '9803215', '9802140']"
2669,['9512089']
6527,['9512111']
5662,"['9601075', '9603176', '9701049', '9803206', '9803203', '9809167', '9905154', '9911027', '0104015', '0106059', '0210109']"
6531,"['9601082', '9702146']"
6534,"['9601074', '9807171', '0202183']"
6535,"['9601002', '9603030', '9912205', '0107094', '0206150']"
6536,"['9601071', '9606085']"
2030,"['9601055', '9612138', '0010094']"
6544,['9601020']
295,"['9601022', '9608132', '9705067', '9910269']"
6574,"['9601102', '9609005', '9703113']"
6579,"['9601154', '9607166']"
4954,"['9601142', '9603005', '9612214', '9612226', '9705096', '9802171']"
3348,['9601156']
6585,"['9601100', '9705178', '9804100', '9806045', '9808123', '0009177', '0211045']"
443,"['9601099', '9903120', '9909146', '0209145', '0301035']"
6587,"['9601159', '9608042', '9707077', '9802112', '9805052', '9910223', '0010057', '0011265', '0103043', '0112208', '0205059', '0304034']"
2548,"['9601043', '9606099']"
6592,['9601042']
6605,['9601134']
6607,['9601031']
6608,['9601033']
1622,"['9602067', '9608044', '9612142', '9705095', '9707113', '0206159']"
6621,"['9602076', '9607080']"
5707,"['9602078', '9612009', '9704150', '9704159', '9709147']"
6622,"['9602079', '9601173']"
6623,['9602081']
6631,"['9602003', '9605165', '9608115']"
6639,"['9606100', '9606105']"
4257,"['9606103', '9810010']"
6646,"['9606109', '9606107']"
6649,['9604100']
6651,"['9602047', '9607118', '9608191', '9702049', '9808008', '9907127', '0112215', '0204194', '0208116', '0212264']"
6088,"['9602044', '9603014', '9611206', '9612136', '9701033', '9708133', '9712208', '0101012']"
866,"['9602060', '9701169', '9802073', '9902051', '9902149', '9906095', '0010292', '0103086', '0212245']"
6658,['9602054']
6247,"['9602157', '9605116', '9701004', '9704022', '9710128', '9712248', '9806007', '9901039', '9911125', '0112230', '0304182']"
6503,"['9602159', '9603197', '9709040', '0205186']"
6666,['9602160']
6667,['9602163']
5331,"['9602021', '9709081', '9808073', '9810223', '9912142']"
6680,"['9602023', '9603008', '0104103']"
6681,['9602018']
6682,"['9602024', '9810246', '9909024', '9903073', '0210013']"
5309,['9602038']
6689,['9602040']
6707,['9603056']
6712,['9603029']
6573,"['9603063', '9607197', '9608076', '9610017', '9610133', '9704016', '9708128', '9807018', '9807126', '9809031', '9809200', '9906169', '0001086', '0006040', '0008229', '0107069', '0109169']"
6717,['9603053']
6727,['9603050']
6729,"['9604053', '9609196']"
4676,['9604056']
1075,"['9604020', '9901052']"
6738,['9604024']
6739,"['9604059', '9809180', '9812085', '9903182', '9904121', '9905126', '9906207', '9909196', '9911034']"
6740,"['9604060', '9809038']"
6741,"['9603040', '9609125', '9802148', '9910160', '0008125', '0107185']"
5244,"['9604051', '9611120']"
532,"['9603133', '9607144', '9612114']"
6772,"['9602175', '9609154', '9609155', '9610050', '9701013', '9704064', '9703130', '9710042', '9710043', '9903200', '0212171']"
6781,"['9603006', '9911133', '0008049', '0204139', '0206124']"
6783,['9602178']
3953,['9602177']
6792,['9603119']
6796,"['9603023', '9908199']"
6799,['9604037']
6813,"['9603155', '9707101', '9712089', '9712094', '9812064', '0003015', '0105074', '0105142']"
6818,"['9603160', '0209139']"
3987,['9601127']
2980,['9601132']
6832,['9601130']
6448,['9601095']
5289,"['9603198', '9610042', '9809007', '9902092']"
756,"['9601117', '9610091', '0010219', '0201209']"
2978,"['9604081', '9704001']"
6854,['9604095']
6860,"['9604098', '9702196', '9701118']"
6864,"['9604029', '9604036', '9605189', '9605230']"
4040,"['9604032', '9608062', '9706077']"
6026,['9604083']
6872,['9603179']
6877,"['9603182', '9702132', '9710008', '9904161', '9904163']"
6569,"['9603183', '9604110', '9604107', '9610235']"
3349,"['9603146', '9611051', '0104241']"
6884,['9603148']
6887,"['9603166', '0202147']"
3732,"['9603168', '9611121', '9902194', '0205219']"
5024,['9603171']
6906,['9604108']
5249,"['9604170', '9605025', '0008019']"
6655,"['9604143', '9909204', '0009080', '0009079', '0009081', '0103215', '0106077']"
6910,"['9604133', '9605047', '9703029', '9707186']"
6922,"['9604162', '9909124', '0010069', '0109021', '0111104', '0201167', '0209263']"
5783,"['9604156', '9610125', '9612223', '9703201', '9803191', '0302012']"
6931,['9604153']
6936,['9604180']
3683,['9604174']
6405,['9604149']
6953,['9605054']
6222,"['9605016', '9607235', '9611163', '9705053', '9705078', '9709099', '9711200', '9803002', '0106112']"
6971,"['9605037', '9610048', '9701029']"
6980,"['9604126', '9705184', '9710081', '0004174', '0206215']"
6983,['9604128']
6993,"['9605031', '9605044', '9605045', '9606195', '9612005', '9612109', '9705073', '9703050', '9707245', '9710144', '9710194', '9712003', '9712114', '9802056', '9804016', '9804042']"
2856,['9605080']
2468,['9605081']
3082,['9605074']
7014,['9603079']
7024,"['9605103', '9610055', '9612185', '9806135', '0205168']"
7039,"['9605119', '9705164']"
7040,['9605120']
2859,['9605125']
7050,['9605129']
2822,['9605139']
616,"['9605180', '9608010']"
232,"['9605176', '9607148', '9609115', '9610157', '9704158', '9711081', '9712055', '9807241', '0207108']"
5355,['9605177']
5856,['9605198']
6184,['9605197']
7089,"['9605096', '9705181', '9906243', '0005088', '0103222']"
6480,['9605210']
6558,"['9605201', '9607020', '9607092', '9608109', '9612077', '9709139', '9812024', '9910236', '9903110', '0010143']"
7103,"['9605214', '9911095', '0005105']"
7108,"['9605232', '9705068', '9709228', '9803140']"
7110,"['9606058', '9610176']"
7114,['9606064']
7119,['9605235']
7121,['9605227']
6111,"['9605236', '9812008', '0010054']"
7129,"['9606004', '9806218', '9905107', '0106053', '0204068', '0206086', '0204246']"
6084,"['9605223', '0205288']"
7141,['9607063']
7149,['9607061']
4681,"['9606039', '9607183', '9609098']"
4281,['9606067']
5186,"['9606070', '9608186', '9807224']"
7162,['9606076']
6823,"['9606147', '9709190', '9806175', '9807050', '9906142', '0105102', '0106212']"
7166,['9606149']
7186,['9606018']
7189,['9606127']
7192,['9606013']
128,"['9606026', '9706168', '9710231', '9906126', '9911067', '9911068']"
7194,['9606028']
6289,['9606126']
7205,"['9606125', '0208088']"
7219,['9607016']
7230,['9606162']
6481,"['9606155', '9705168', '9908079', '9911033', '0201044']"
7234,['9606158']
7237,"['9607002', '9702047', '9909192', '0108232', '0208143', '0304110']"
2648,"['9607006', '0207072']"
7240,"['9607007', '9607154', '9801078', '9807203', '0104195', '0110105', '0201048', '0205044', '0209187', '0212033']"
7241,['9607009']
7245,"['9605006', '9905021']"
1289,['9605008']
7175,['9605012']
7248,"['9607029', '9702197']"
7249,"['9607025', '9907010', '0111075']"
7260,['9606186']
7264,['9607045']
2227,"['9607100', '9902025', '9905072', '9905120', '0210179']"
7274,['9607052']
7275,"['9607053', '9609044', '9906107']"
7276,['9607054']
5219,"['9607055', '9701071']"
7284,['9607033']
2368,['9607090']
7286,"['9607094', '9607096', '9607086', '9607237', '9708071', '9712183', '9804046', '9912220', '9912221', '0112248', '0206018']"
7294,"['9606175', '9611131', '9705018', '9705019', '9803057']"
7154,"['9607084', '9811009']"
7311,['9603080']
7314,['9607127']
5811,"['9607178', '9701099', '9705060']"
7322,"['9607180', '9607152', '9704049', '9703162', '9711149', '9710177', '0002115', '0002155', '0105297']"
7324,"['9607181', '9607188']"
7326,"['9607133', '9607132', '9610096', '9707104']"
7331,['9607120']
966,"['9607157', '9612141', '9705016', '9706165', '9811098', '0205198', '0304084']"
7367,"['9608016', '9609179', '9907005']"
7376,['9607232']
7379,"['9607196', '9607194', '9607195', '9611091', '9611034', '9807214', '9810229', '0009163', '0110250', '0110284', '0111166', '0211068']"
7380,"['9607198', '9706134', '9802182', '0003057']"
7383,['9607205']
7390,['9608007']
7188,['9608011']
7394,"['9607136', '9807193']"
304,"['9607238', '9611099']"
7393,['9607240']
7406,['9607241']
7423,['9608113']
7424,['9608103']
7428,['9608041']
6397,"['9608043', '9609055', '0008096']"
