,Paper Id,Authors,Year
38412,9912179,K.E. Evdokimov,1999
38413,9912180,I.Krichever,1999
38414,9912180,D.H.Phong,1999
38415,9912181,Michael Haack,1999
38416,9912181,Jan Louis,1999
38417,9912182,Tianjun Li,1999
38418,9912183,Alberto Frizzo,1999
38419,9912183,Lorenzo Magnea,1999
38420,9912183,Rodolfo Russo,1999
38421,9912184,Andres Gomberoff,1999
38422,9912184,Donald Marolf,1999
38423,9912185,A. Konechny,1999
38424,9912185,A. Schwarz,1999
38425,9912186,Z. Chacko,1999
38426,9912186,A.E. Nelson,1999
38427,9912187,Mirjam Cvetic,1999
38428,9912187,Jing Wang,1999
38429,9912188,Emanuel Scheidegger,1999
38430,9912189,Chen Ying,1999
38431,9912189,He Bing,1999
38432,9912189,Lin He,1999
38433,9912189,Wu Ji-Min,1999
38434,9912191,Shin'ichi Nojiri,1999
38435,9912191,Sergei D. Odintsov,1999
38436,9912191,Sachiko Ogushi,1999
38437,9912192,Chiang-Mei Chen,1999
38438,9912192,T. Harko,1999
38439,9912192,M. K. Mak,1999
38440,9912193,Masud Chaichian,1999
38441,9912193,Archil B. Kobakhidze,1999
38442,9912194,V. Dzhunushaliev,1999
38443,9912194,D. Singleton,1999
38444,9912195,Gerald Dunne,1999
38445,9912195,Joshua Feinberg,1999
38446,9912196,O.A. Castro-Alvaredo,1999
38447,9912196,A. Fring,1999
38448,9912196,C. Korff,1999
38449,9912196,J.L.Miramontes,1999
38450,9912197,C. Bizdadea,1999
38451,9912197,S. O. Saliu,1999
38452,9912198,C. Bizdadea,1999
38453,9912198,I. Negru,1999
38454,9912198,S. O. Saliu,1999
38455,9912199,C. Bizdadea,1999
38456,9912199,I. Negru,1999
38457,9912199,S. O. Saliu,1999
38458,9912200,C. Bizdadea,1999
38459,9912200,I. Negru,1999
38460,9912200,S. O. Saliu,1999
38461,9912201,C. Bizdadea,1999
38462,9912201,E. M. Cioroianu,1999
38463,9912201,S. O. Saliu,1999
38464,9912202,G. B,1999
38465,9912202,elloni,1999
38466,9912202,S. Lazzarini,1999
38467,9912203,Luca Lusanna,1999
38468,9912204,Ralph Blumenhagen,1999
38469,9912204,Lars Goerlich,1999
38470,9912204,Boris Kors,1999
38471,9912205,W. Siegel,1999
38472,9912206,Zygmunt Lalak,1999
38473,9912206,St\'ephane Lavignac,1999
38474,9912206,Hans Peter Nilles,1999
38475,9912207,U. Magnea,1999
38476,9912208,Ron Donagi,1999
38477,9912208,Burt A. Ovrut,1999
38478,9912208,Tony Pantev,1999
38479,9912208,Daniel  Waldram,1999
38480,9912209,Ulf H. Danielsson,1999
38481,9912209,Esko Keski-Vakkuri,1999
38482,9912209,Martin Kruczenski,1999
38483,9912210,G.Arutyunov,1999
38484,9912210,S.Frolov,1999
38485,9912211,V. A. Gani,1999
38486,9912211,A. E. Kudryavtsev,1999
38487,9912212,Albert Schwarz,1999
38488,9912213,Pei Wang,1999
38489,9912213,Ruihong Yue,1999
38490,9912214,L.Bonora,1999
38491,9912214,M.Rinaldi,1999
38492,9912215,Hiroaki Kodama,1999
38493,9912215,Jun-Ichi Sumi,1999
38494,9912216,B. Sazdovic,1999
38495,9912217,B. Iochum,1999
38496,9912217,T. Krajewski,1999
38497,9912217,P. Martinetti,1999
38498,9912218,Gianfranco Pradisi,1999
38499,9912219,Dirk Schlingemann,1999
38500,9912220,Raimar Wulkenhaar,1999
38501,9912221,Raimar Wulkenhaar,1999
38502,9912222,F. Delduc,1999
38503,9912222,E. Ivanov,1999
38504,9912222,S. Krivonos,1999
38505,9912223,Israel Klich,1999
38506,9912223,August Romeo,1999
38507,9912224,Thibault Damour,1999
38508,9912225,Bernard de Wit,1999
38509,9912225,Dieter Lust,1999
38510,9912226,O. Baerwald,1999
38511,9912226,P. West,1999
38512,9912227,G.Bonelli,1999
38513,9912227,L.Bonora,1999
38514,9912227,S.Terna,1999
38515,9912227,A.Tomasiello,1999
38516,9912228,Arno R. Bohm,1999
38517,9912228,N.L. Harshman,1999
38518,9912228,M.J. Mithaiwala,1999
38519,9912229,M. Sakamoto,1999
38520,9912229,M. Tachibana,1999
38521,9912229,K. Takenaga,1999
38522,9912230,G.K. Leontaris,1999
38523,9912230,N.E. Mavromatos,1999
38524,9912231,Greg Trayling,1999
38525,9912232,Borut Bajc,1999
38526,9912232,Gregory Gabadadze,1999
38527,9912233,Misao Sasaki,1999
38528,9912233,Tetsuya Shiromizu,1999
38529,9912233,Kei-ichi Maeda,1999
38530,9912234,Everton M. C. Abreu,1999
38531,9912234,Jorge Ananias  Neto,1999
38532,9912234,Wilson Oliveira,1999
38533,9912235,Dirk Schlingemann,1999
38534,9912236,S. F. Hassan,1999
38535,9912237,I. Cherednikov,1999
38536,9912237,S. Fedorov,1999
38537,9912237,M. Khalili,1999
38538,9912237,K. Sveshnikov,1999
38539,9912238,Cosmas Zachos,1999
38540,9912239,Giovanni Felder,1999
38541,9912239,"J\""urg Fr\""ohlich",1999
38542,9912239,"J\""urgen Fuchs",1999
38543,9912239,Christoph  Schweigert,1999
38544,9912240,Adrian Muller,1999
38545,9912241,Micha Berkooz,1999
38546,9912242,M. G. Ivanov,1999
38547,9912242,I. V. Volovich,1999
38548,9912243,Alan Kostelecky,1999
38549,9912243,Malcolm Perry,1999
38550,9912243,Robertus Potting,1999
38551,9912244,Eva Silverstein,1999
38552,9912244,Yun S. Song,1999
38553,9912245,H. K. Jassal,1999
38554,9912245,A. Mukherjee,1999
38555,9912246,H.W. Hamber,1999
38556,9912247,Glenn Barnich,1999
38557,9912248,M. Pernici,1999
38558,9912248,M. Raciti,1999
38559,9912248,F. Riva,1999
38560,9912249,Ashoke Sen,1999
38561,9912249,Barton Zwiebach,1999
38562,9912250,J. Erdmenger,1999
38563,9912250,M. Perez-Victoria,1999
38564,9912251,M. B. Hott,1999
38565,9912251,J. L. Tomazelli,1999
38566,9912252,V. Fridkin,1999
38567,9912252,Yu. Stroganov,1999
38568,9912252,D. Zagier,1999
38569,9912253,Kazuo Fujikawa,1999
38570,9912253,Hiroaki Terashima,1999
38571,9912253,,1999
38572,9912254,Fumihiko Sugino,1999
38573,9912255,Tamiaki Yoneya,1999
38574,9912256,C.P. Constantinidis,1999
38575,9912256,F.P. Devecchi,1999
38576,9912256,D.F. Marchioro,1999
38577,9912257,Carlo Angelantonj,1999
38578,9912257,Adi Armoni,1999
38579,9912258,Yusuke Kimura,1999
38580,9912258,Yoshihisa Kitazawa,1999
38581,9912259,Cristian Martinez,1999
38582,9912259,Claudio Teitelboim,1999
38583,9912259,Jorge Zanelli,1999
38584,9912260,Chuan-Tsung Chan,1999
38585,9912261,Takao Suyama,1999
38586,9912262,Yuji Igarashi,1999
38587,9912262,Katsumi Itoh,1999
38588,9912262,Hiroto So,1999
38589,9912263,Pietro Menotti,1999
38590,9912263,Domenico Seminara,1999
38591,9912264,Igor B,1999
38592,9912264,os,1999
38593,9912264,Jerzy Lukierski,1999
38594,9912264,Dmitri Sorokin,1999
38595,9912265,Satoru Saito,1999
38596,9912265,Kazunori Wakatsuki,1999
38597,9912266,Kazutoshi Ohta,1999
38598,9912266,Takashi Yokono,1999
38599,9912267,J. Ambjorn,1999
38600,9912267,J. Correia,1999
38601,9912267,C. Kristjansen,1999
38602,9912267,R. Loll,1999
38603,9912268,Dmitri Diakonov,1999
38604,9912268,Victor Petrov,1999
38605,9912269,D. Dalmazi,1999
38606,9912269,A. de Souza Dutra,1999
38607,9912269,Marcelo Hott,1999
38608,9912270,Luiz C. de Albuquerque,1999
38609,9912270,Nelson A. Alves,1999
38610,9912270,D. Dalmazi,1999
38611,9912271,Eric D'Hoker,1999
38612,9912271,D. H. Phong,1999
38613,9912272,Eunsang Kim,1999
38614,9912272,Hoil Kim,1999
38615,9912272,Nakwoo Kim,1999
38616,9912272,Bum-Hoon Lee,1999
38617,9912272,Chang-Yeong Lee,1999
38618,9912272,,1999
38619,9912272,Hyun Seok Yang,1999
38620,9912273,Tomomi Muto,1999
38621,9912274,Teruhiko Kawano,1999
38622,9912274,Tomohiko Takahashi,1999
38623,9912275,Paolo Di Vecchia,1999
38624,9912275,Antonella Liccardo,1999
38625,9912276,Takaaki Ozeki,1999
38626,9912276,Noriyuki Shimoyama,1999
38627,9912277,Leonardo Castellani,1999
38628,9912278,M. Pernici,1999
38629,9912279,Gregory Moore,1999
38630,9912279,Edward Witten,1999
38631,9912280,Sergey Prokushkin,1999
38632,9912280,Arkady Segal,1999
38633,9912280,,1999
38634,9912280,Mikhail Vasiliev  (  Stanford University,1999
38635,9912280,Lebedev Physics Institute),1999
38636,9912281,Olaf Lechtenfeld,1999
38637,9912282,V.I. Tkach,1999
38638,9912282,A. Pashnev,1999
38639,9912282,J.J. Rosales,1999
38640,9912283,E. Farhi,1999
38641,9912283,N. Graham,1999
38642,9912283,R. L. Jaffe,1999
38643,9912283,H. Weigel,1999
38644,9912284,Igor Pes,1999
38645,9912284,o,1999
38646,9912285,C. D. Fosco,1999
38647,9912285,A. Lopez,1999
38648,9912285,F. A. Schaposnik,1999
38649,9912286,N. Graham,1999
38650,9912287,Shinji Mukohyama,1999
38651,9912287,Tetsuya Shiromizu,1999
38652,9912287,Kei-ichi Maeda,1999
38653,9912288,Y.S. Myung,1999
38654,9912288,Gungwon Kang,1999
38655,9912288,H.W. Lee,1999
38656,9912289,A Shirzad,1999
38657,9912289,F Loran,1999
38658,9912290,Dirk Kreimer,1999
38659,9912291,O. Kenneth,1999
38660,9912291,S. Nussinov,1999
38661,9912292,F.Delduc,1999
38662,9912292,E. Ivanov,1999
38663,9912292,S. Krivonos,1999
38664,9912293,L. Cornalba,1999
38665,9912294,L. F. Blazhyjevskii,1999
38666,9912294,A. Y. Marko,1999
38667,1001,Paul S. Aspinwall,2000
38668,1002,M. Cvetic,2000
38669,1002,H. Lu,2000
38670,1002,C.N. Pope,2000
38671,1003,Y.S. Myung,2000
38672,1003,Gungwon Kang,2000
38673,1004,Adam D. Helfer,2000
38674,1005,J. Fuchs,2000
38675,1005,C. Schweigert,2000
38676,1006,Rudolf Haag,2000
38677,1007,Sheng Li,2000
38678,1007,Yong Zhang,2000
38679,1007,Zhongyuan Zhu,2000
38680,1008,Donald Spector,2000
38681,1009,Gouranga C. Nayak,2000
38682,1009,Walter Greiner,2000
38683,1010,A.V. Belitsky,2000
38684,1010,S. V,2000
38685,1010,oren,2000
38686,1010,P. van Nieuwenhuizen,2000
38687,1011,Tsunehide Kuroki,2000
38688,1012,V. Fateev,2000
38689,1012,A. Zamolodchikov,2000
38690,1012,Al. Zamolodchikov,2000
38691,1013,Rainer Dick,2000
38692,1013,Dzo Mikulovicz,2000
38693,1014,Franz-Marc Boas,2000
38694,1015,Alice Rogers,2000
38695,1016,Enrique Alvarez,2000
38696,1016,Cesar Gomez,2000
38697,1017,R. S. Ward,2000
38698,1018,Donam Youm,2000
38699,1019,I. Klich,2000
38700,1019,J. Feinberg,2000
38701,1019,A. Mann,2000
38702,1019,M. Revzen,2000
38703,1020,ST Tsou,2000
38704,1021,Zalan Horvath,2000
38705,1021,Robert L. Karp,2000
38706,1021,Laszlo Palla,2000
38707,1022,Bogdan Damski,2000
38708,1023,Carlos Castro,2000
38709,1024,Jerome P. Gauntlett,2000
38710,1024,Gary W. Gibbons,2000
38711,1024,Christopher M. Hull,2000
38712,1024,Paul K.  Townsend,2000
38713,1025,Brian R. Greene,2000
38714,1025,C. I. Lazaroiu,2000
38715,1026,Allen C. Hirshfeld,2000
38716,1026,Thomas Schwarzweller,2000
38717,1027,Satoshi Iso,2000
38718,1027,Hikaru Kawai,2000
38719,1027,Yoshihisa Kitazawa,2000
38720,1028,Domenico Seminara,2000
38721,1029,F.A. Cachazo,2000
38722,1029,C. Vafa,2000
38723,1030,Samik Sen,2000
38724,1030,Siddhartha Sen,2000
38725,1030,James C. Sexton,2000
38726,1030,David H. Adams,2000
38727,1031,K.I.Bolotin,2000
38728,1031,M.A.Vasiliev,2000
38729,1032,Branislav Jurco,2000
38730,1032,Peter Schupp,2000
38731,1033,Csaba Csaki,2000
38732,1033,Joshua Erlich,2000
38733,1033,Timothy J. Hollowood,2000
38734,1033,Yuri Shirman,2000
38735,1034,Michael John Pfenning,2000
38736,1035,Nathan Berkovits,2000
38737,1036,Giuseppe Carlino,2000
38738,1036,Kenichi Konishi,2000
38739,1036,Hitoshi Murayama,2000
38740,1037,Michihiro Naka,2000
38741,1037,Masatoshi Nozaki,2000
38742,1038,V.G.Ksenzov,2000
38743,1039,George Tsoupros,2000
38744,1040,Semyon Pol'shin,2000
38745,1041,F. Bastianelli,2000
38746,1041,S. Frolov,2000
38747,1041,A.A. Tseytlin,2000
38748,1042,St. D. Glazek,2000
38749,1043,Zhiyong Wang,2000
38750,1043,Ailin Zhang,2000
38751,1044,Y. Matsuo,2000
38752,1045,O. Kenneth,2000
38753,1045,S. Nussinov,2000
38754,1046,Horace Crater,2000
38755,1046,Luca Lusanna,2000
38756,1047,Yuri Makeenko,2000
38757,1048,Felix Finster,2000
38758,1049,L. Gallot,2000
38759,1049,A. Lerda,2000
38760,1049,P. Strigazzi,2000
38761,1050,I. V. Tyutin,2000
38762,1051,I.Y. Park,2000
38763,1051,R. von Unge,2000
38764,1052,V.I.Tkach,2000
38765,1052,A.Pashnev,2000
38766,1052,J.J.Rosales,2000
38767,1053,Juan Maldacena,2000
38768,1053,Hirosi Ooguri,2000
38769,1054,Oskar Pelc,2000
38770,1055,David Berenstein,2000
38771,1055,Robert G. Leigh,2000
38772,1056,J. Khoury,2000
38773,1056,H. Verlinde,2000
38774,1057,Kenji Suzuki,2000
38775,1058,Jaroslaw Piskorski,2000
38776,1059,K.B. Korotchenko,2000
38777,1060,Alfio Bonanno,2000
38778,1061,Andre Wehner,2000
38779,1061,James T. Wheeler\\  We extend 2n-dim biconformal gauge theory by including Lorentz-scalar matterfields of arbitrary conformal weight. We show that for a massless scalar fieldof conformal weight zero in a torsion-free biconformal geometry,2000
38780,1061,the solutionis determined by the Einstein equation on an n-dim submanifold,2000
38781,1061,with thestress-energy tensor of the scalar field as source. The matter field satisfiesthe n-dim Klein-Gordon equation.\\,2000
38782,1062,Christos Kokorelis,2000
38783,1063,Akishi Kato,2000
38784,1063,Yuji Satoh,2000
38785,1064,Everton M. C. Abreu,2000
38786,1065,Eric Bergshoeff,2000
38787,1065,Rein Halbersma,2000
38788,1066,Sunil Mukhi,2000
38789,1066,Nemani V. Suryanarayana,2000
38790,1066,David Tong,2000
38791,1067,Mikhail S. Plyushchay,2000
38792,1067,Michel Rausch de Traubenberg,2000
38793,1068,Sergei M. Kuzenko,2000
38794,1068,Stefan Theisen,2000
38795,1069,Semyon Pol'shin,2000
38796,1070,V. P. Gusynin,2000
38797,1071,Renata Kallosh,2000
38798,1071,Andrei Linde,2000
38799,1072,Yonatan Zunger,2000
38800,1073,Li Jiang,2000
38801,1074,R. Caseiro,2000
38802,1074,J.-P. Francoise,2000
38803,1074,R. Sasaki,2000
38804,1075,Matthew D. E. Szyndel,2000
38805,1076,M. Billo',2000
38806,1076,M. Caselle,2000
38807,1076,A. D'adda,2000
38808,1076,P.Provero,2000
38809,1077,A. Sagnotti,2000
38810,1078,Agapitos Hatzinikitas,2000
38811,1080,R. Casadio,2000
38812,1080,B. Harms,2000
38813,1081,M.A. Grigoriev,2000
38814,1081,A.M. Semikhatov,2000
38815,1081,I.Yu. Tipunin,2000
38816,1082,Klaus Behrndt,2000
38817,1082,Sergei Gukov,2000
38818,1083,E. Kiritsis,2000
38819,1083,N.A. Obers,2000
38820,1083,B. Pioline,2000
38821,1084,Nathan Berkovits,2000
38822,1085,Ted Jacobson,2000
38823,1086,Giampiero Esposito,2000
38824,1087,R. Banerjee,2000
38825,1088,K. Shiokawa,2000
38826,1089,M.M. Sheikh-Jabbari,2000
38827,1090,O.B. Zaslavskii,2000
38828,1091,P.Baseilhac,2000
38829,1091,D. Reynaud,2000
38830,1092,Takahiro Tanaka,2000
38831,1092,Xavier Montes,2000
38832,1093,C. Bachas,2000
38833,1094,Mikhail S. Plyushchay,2000
38834,1095,H. Salehi,2000
38835,1095,Y. Bisabr,2000
38836,1096,H. Salehi,2000
38837,1096,Y. Bisabr,2000
38838,1096,H. Ghafarnejad,2000
38839,1097,J. Balog,2000
38840,1097,M. Niedermaier,2000
38841,1097,F. Niedermayer,2000
38842,1097,A. Patrascioiu,2000
38843,1097,E. Seiler,2000
38844,1097,P. Weisz,2000
38845,1098,G.K.Savvidy,2000
38846,1099,A.A. Deriglazov,2000
38847,1100,Y. Brihaye,2000
38848,1100,M. Desoil,2000
38849,1101,Ron Donagi,2000
38850,1101,Burt A. Ovrut,2000
38851,1101,Tony Pantev,2000
38852,1101,Daniel Waldram,2000
38853,1102,Giorgio Calucci,2000
38854,1103,Nick Dorey,2000
38855,1103,S. Prem Kumar,2000
38856,1104,Bruce A. Campbell,2000
38857,1104,Kirk Kaminsky,2000
38858,1105,Yosuke Imamura,2000
38859,1106,Hermann Nicolai,2000
38860,1106,Jan Plefka,2000
38861,1107,Y.S. Myung,2000
38862,1107,Gungwon Kang,2000
38863,1107,H.W. Lee,2000
38864,1108,V.G. Bagrov,2000
38865,1108,D.M. Gitman,2000
38866,1108,A. Levin,2000
38867,1108,V.B. Tlyachev,2000
38868,1109,Sergei V. Ketov,2000
38869,1110,D. Toublan,2000
38870,1110,J.J.M. Verbaarschot,2000
38871,1111,Seiji Terashima,2000
38872,1112,Greg Huey,2000
38873,1112,Paul J. Steinhardt,2000
38874,1112,Burt A. Ovrut,2000
38875,1112,Daniel Waldram,2000
38876,1113,Keiichi Akama,2000
38877,1114,N. Mohammedi,2000
38878,1115,Philip D. Mannheim,2000
38879,1115,Aharon Davidson,2000
38880,1116,V.Ch.Zhukovsky,2000
38881,1116,N.A.Peskov,2000
38882,1117,S. B. Afanas'ev,2000
38883,1118,Oleg Andreev,2000
38884,1119,Sukanta Bose,2000
38885,1119,Naresh Dadhich,2000
38886,1120,V.R. Khalilov,2000
38887,1120,Choon-Lin Ho,2000
38888,1121,Andrea Brignole,2000
38889,1122,Shin'ichi Nojiri,2000
38890,1122,Sergei D. Odintsov,2000
38891,1122,Sachiko Ogushi,2000
38892,1123,J. Kluson,2000
38893,1124,J. Ambjorn,2000
38894,1124,J. Jurkiewicz,2000
38895,1124,R. Loll,2000
38896,1125,W. Kummer,2000
38897,1125,D.V. Vassilevich,2000
38898,1126,U. Ellwanger,2000
38899,1127,Mohab Abou-Zeid,2000
38900,1128,A. Fring,2000
38901,1128,C. Korff,2000
38902,1129,M. Duetsch,2000
38903,1129,K. Fredenhagen,2000
38904,1130,O. Bergman,2000
38905,1130,M.R. Gaberdiel,2000
38906,1131,D. Klemm,2000
38907,1131,W. A. Sabra,2000
38908,1132,Ilka Brunner,2000
38909,1132,Volker Schomerus,2000
38910,1133,Burt A. Ovrut,2000
38911,1133,Tony Pantev,2000
38912,1133,Jaemo Park,2000
38913,1134,Carlos Castro,2000
38914,1135,Hiroyuki Hata,2000
38915,1135,Sanefumi Moriyama,2000
38916,1136,Br,2000
38917,1136,on Carter,2000
38918,1137,T. Nagao,2000
38919,1137,S. M. Nishigaki,2000
38920,1138,B. U. Eden,2000
38921,1138,P. S. Howe,2000
38922,1138,A. Pickering,2000
38923,1138,E. Sokatchev,2000
38924,1138,P. C. West,2000
38925,1139,Paul Federbush,2000
38926,1140,Arthur Lue,2000
38927,1140,Erick J. Weinberg,2000
38928,1141,A.Y. Alekseev,2000
38929,1141,V. Schomerus,2000
38930,1141,T. Strobl,2000
38931,1142,I.L. Buchbinder,2000
38932,1143,Jeffrey A. Harvey,2000
38933,1143,Petr Horava,2000
38934,1143,Per Kraus,2000
38935,1144,Chong-Sun Chu,2000
38936,1145,Petr Horava,2000
38937,1145,Djordje Minic,2000
38938,1146,R. Pettorino,2000
38939,1146,G. A. Vilkovisky,2000
38940,1147,L.Z. Hu,2000
38941,1147,L.Y. Hu,2000
38942,1148,L.Z. Hu,2000
38943,1149,Igor B,2000
38944,1149,os,2000
38945,1149,Wolfgang Kummer,2000
38946,1150,Igor B,2000
38947,1150,os,2000
38948,1151,Davide Fioravanti,2000
38949,1151,Marian Stanishkov,2000
38950,1152,Amitabha Lahiri,2000
38951,1153,P. Eslami,2000
38952,1153,W. J. Zakrzewski,2000
38953,1153,M. Sarbishaei,2000
38954,1154,Christian Jaekel,2000
38955,1155,R. Heumann,2000
38956,1155,N. S. Manton,2000
38957,1156,Rudnei O. Ramos,2000
38958,1156,F. A. R. Navarro,2000
38959,1157,Michael Dine,2000
38960,1158,A. Coste,2000
38961,1158,T. Gannon,2000
38962,1158,Ph. Ruelle,2000
38963,1159,Klaus Behrndt,2000
38964,1159,Mirjam Cvetic,2000
38965,1160,S. Aoyama,2000
38966,1161,Naoki Sasakura,2000
38967,1162,Verena Schoen,2000
38968,1162,Michael Thies,2000
38969,1163,C. Adam,2000
38970,1163,B. Muratori,2000
38971,1163,C. Nash,2000
38972,1164,C. Adam,2000
38973,1164,B. Muratori,2000
38974,1164,C. Nash,2000
38975,1165,Evgeny Ivanov,2000
38976,1165,Galliano Valent,2000
38977,1166,Donam Youm,2000
38978,1167,M.M. Sheikh-Jabbari,2000
38979,1168,A.Mironov,2000
38980,1168,A.Morozov,2000
38981,1169,P.S. Howe,2000
38982,1169,A. Kaya,2000
38983,1169,E. Sezgin,2000
38984,1169,P. Sundell,2000
38985,1170,Laurent Houart,2000
38986,1170,Yol,2000
38987,1170,a Lozano,2000
38988,1171,W. Dittrich,2000
38989,1171,R. Shaisultanov,2000
38990,1172,G. Feverati,2000
38991,1173,P. Bantay,2000
38992,1173,,2000
38993,1174,Marco Picariello,2000
38994,1174,Andrea Quadri  ( Universita' di Milano,2000
38995,1174,INFN,2000
38996,1174,Sezione di Milano),2000
38997,1175,F. Bruckmann,2000
38998,1175,T. Heinzl,2000
38999,1175,T. Tok,2000
39000,1175,A. Wipf,2000
39001,1176,A. Ghosh,2000
39002,1176,G. Pollifrone,2000
39003,1176,G. Veneziano,2000
39004,1177,Marika Taylor-Robinson,2000
39005,1178,Sergio Ferrara,2000
39006,1178,Emery Sokatchev,2000
39007,1179,R. Manvelyan,2000
39008,1179,H. J. W. Mueller-Kirsten,2000
39009,1179,J.-Q. Liang,2000
39010,1179,,2000
39011,1179,Yunbo Zhang,2000
39012,1180,A.L. Larsen,2000
39013,1180,N. S\'anchez,2000
39014,1181,M.Caselle,2000
39015,1181,M.Hasenbusch,2000
39016,1181,P.Provero,2000
39017,1181,K.Zarembo,2000
39018,1182,Harald Grosse,2000
39019,1182,Thomas Krajewski,2000
39020,1182,Raimar Wulkenhaar,2000
39021,1183,E.Papantonopoulos,2000
39022,1183,I.Pappa,2000
39023,1184,Jose D. Edelstein,2000
39024,1184,Wifredo Garcia Fuertes,2000
39025,1184,Javier Mas,2000
39026,1184,Juan Mateos  Guilarte,2000
39027,1185,Patrick Dorey,2000
39028,1185,Clare Dunning,2000
39029,1185,Roberto Tateo,2000
39030,1186,S.L. Dubovsky,2000
39031,1187,Patricio Gaete,2000
39032,1188,G. Akemann,2000
39033,1188,E. Kanzieper,2000
39034,1189,Savdeep Sethi,2000
39035,1189,Mark Stern,2000
39036,1190,Gordon Chalmers,2000
39037,1191,Andre Wehner,2000
39038,1191,James T. Wheeler,2000
39039,1192,Shin'ichi Nojiri,2000
39040,1192,Sergei D. Odintsov,2000
39041,1192,Sergio Zerbini,2000
39042,1193,Miao Li,2000
39043,1194,E. E. Donets,2000
39044,1194,A. Pashnev,2000
39045,1194,J.J. Rosales,2000
39046,1194,M. Tsulaia,2000
39047,1195,C. Burdik,2000
39048,1195,A. Pashnev,2000
39049,1195,M. Tsulaia,2000
39050,1196,N. Mankoc Borstnik,2000
39051,1196,H. B.  Nielsen,2000
39052,1197,Nima Arkani-Hamed,2000
39053,1197,Savas Dimopoulos,2000
39054,1197,Nemanja Kaloper,2000
39055,1197,Raman Sundrum,2000
39056,1198,A.N. Schellekens,2000
39057,1199,JM Figueroa-O'Farrill,2000
39058,1199,S Stanciu,2000
39059,1200,Jaume Gomis,2000
39060,1201,Washington Taylor,2000
39061,1202,D. J. Broadhurst,2000
39062,1202,D. Kreimer,2000
39063,1203,John Madore,2000
39064,1203,Stefan Schraml,2000
39065,1203,Peter Schupp,2000
39066,1203,Julius Wess,2000
39067,1204,Nadav Drukker,2000
39068,1204,David J. Gross,2000
39069,1204,Arkady Tseytlin,2000
39070,1205,Kenneth Intriligator,2000
39071,1206,Shamit Kachru,2000
39072,1206,Michael Schulz,2000
39073,1206,Eva Silverstein,2000
39074,1207,Giovanni Amelino-Camelia,2000
39075,1208,V. Braun,2000
39076,1208,P. C,2000
39077,1208,elas,2000
39078,1208,X de la Ossa,2000
39079,1208,A. Grassi,2000
39080,1209,Hang Bae Kim,2000
39081,1210,Dmitrij V. Shirkov,2000
39082,1210,Vladimir F. Kovalev,2000
39083,1211,Y.S. Myung,2000
39084,1211,H.W. Lee,2000
39085,1212,Zurab Kakushadze,2000
39086,1213,Rong-Gen Cai,2000
39087,1213,Nobuyoshi Ohta,2000
39088,1214,Machiko Hatsuda,2000
39089,1214,Makoto Sakaguchi,2000
39090,1215,I. Ya. Aref'eva,2000
39091,1215,D. M. Belov,2000
39092,1215,A. S.Koshelev,2000
39093,1216,P. West,2000
39094,1217,Christos Kokorelis,2000
39095,1218,Omer F. Dayi,2000
39096,1219,M. Chaichian,2000
39097,1219,W.F. Chen,2000
39098,1219,T. Kobayashi,2000
39099,1220,J.A.Lopez,2000
39100,1220,J.Stephany,2000
39101,1221,V. S. Alves,2000
39102,1221,M. Gomes,2000
39103,1221,S. L. V. Pinheiro,2000
39104,1221,A. J. da Silva,2000
39105,1222,J.M. Evans,2000
39106,1222,M. Hassan,2000
39107,1222,N.J. MacKay,2000
39108,1222,A.J. Mountain,2000
39109,2001,Sho Tanaka,2000
39110,2002,Mihail Mihailescu,2000
39111,2002,Sanjaye Ramgoolam,2000
39112,2003,Tatsuo Suzuki,2000
39113,2004,C. I. Lazaroiu,2000
39114,2005,L.Ya.Kobelev\\  A possibility to represent the st,2000
39115,2005,ard model of fundamental particlescovariant derivatives by means of approximate generalized fractionalRiemann-Liouville derivatives of multifractal time,2000
39116,2005,space model is shown.\\,2000
39117,2006,Mikhail S. Volkov,2000
39118,2007,G. Papadopoulos,2000
39119,2008,R.R.Metsaev,2000
39120,2009,Lee Smolin,2000
39121,2010,C. Curto,2000
39122,2010,S.J. Gates,2000
39123,2010,V. G. J. Rodgers,2000
39124,2011,Michael B. Green,2000
39125,2011,Michael  Gutperle,2000
39126,2012,Paul S. Aspinwall,2000
39127,2012,Sheldon Katz,2000
39128,2012,,2000
39129,2012,David R. Morrison,2000
39130,2013,A.Yu. Petrov,2000
39131,2014,V.B. Kopeliovich,2000
39132,2014,B.E. Stern,2000
39133,2014,W.J.  Zakrzewski,2000
39134,2015,Elso Drigo Filho,2000
39135,2015,Regina Maria Ricotta,2000
39136,2016,Washington Taylor,2000
39137,2017,Ciprian Acatrinei,2000
39138,2018,E. Kazes\\  Negative norm Hilbert space state vectors can be BRST invariant,2000
39139,2018,we show in asimplified Y-M model,2000
39140,2018,which has gluons,2000
39141,2018,ghost fields only,2000
39142,2018,that such statescan be created by starting with gluons only.\\,2000
39143,2019,Andrew Ferstl,2000
39144,2019,Bayram Tekin,2000
39145,2019,Victor Weir,2000
39146,2020,David Mateos,2000
39147,2021,Amir H. Fatollahi,2000
39148,2022,M. Blagojevic,2000
39149,2022,I. A. Nikolic,2000
39150,2023,P. Bouwknegt,2000
39151,2023,V. Mathai,2000
39152,2024,Sergei Klishevich,2000
39153,2025,L. Hoffmann,2000
39154,2025,A. C. Petkou,2000
39155,2025,W. Ruehl,2000
