,Paper Id,Authors,Year
15052,9808086, Arundhati Dasgupta,1998
15053,9808087," C.P. Burgess, A. de la Macorra, I. Maksymyk and F. Quevedo",1998
15054,9808088, R. Kallosh and A.A. Tseytlin,1998
15055,9808089, A.M. Khvedelidze and H.-P. Pavel,1998
15056,9808090, Inyong Cho and Alexander Vilenkin,1998
15057,9808091, J. W. Moffat,1998
15058,9808092, Victor Chernyak,1998
15059,9808093, Victor Chernyak,1998
15060,9808094, Yukitaka Ishimoto (Kyoto Univ.),1998
15061,9808095, Gary Shiu and S.-H. Henry Tye,1998
15062,9808096, L. Feher,1998
15063,9808097, Marco M. Caldarelli and Dietmar Klemm,1998
15064,9808098, Giovanni Amelino-Camelia,1998
15065,9808099, G.S. Sharov,1998
15066,9808100, M. J. Duff,1998
15067,9808101," Andre Lukas, Burt A. Ovrut, Daniel Waldram",1998
15068,9808102, A.M. Khvedelidze and H.-P. Pavel,1998
15069,9808103, N. Ilieva and W. Thirring,1998
15070,9808104, R. Banerjee,1998
15071,9808105," Y. Hosotani, K. Saririan, B. Tekin",1998
15072,9808106, O.W. Greenberg and Robert C. Hilborn,1998
15073,9808107, M. Kamela and C.P. Burgess,1998
15074,9808108," Holger B. Nielsen (Niels Bohr Institute), Masao Ninomiya (Yukawa  Institute for Theoretical Physics)",1998
15075,9808109," Andrei A. Bytsenko, Shin'ichi Nojiri, Sergei D. Odintsov",1998
15076,9808110," Rafal Moderski (CAMK-Warsaw), Marek Rogatko (Tech.Un.-Lublin)",1998
15077,9808111," Takuhiro Kitao, Kazutoshi Ohta and Nobuyoshi Ohta",1998
15078,9808112, Andrzej Z. Gorski and Jacek Szmigielski,1998
15079,9808113, Gerard 't Hooft,1998
15080,9808114, Masud Chaichian and Tatsuo Kobayashi,1998
15081,9808115," S. A. Bulgadaev (Landau Institute, Moscow)",1998
15082,9808116, Mark Burgess,1998
15083,9808117, J.G. Russo,1998
15084,9808118, N. Ilieva and W. Thirring,1998
15085,9808119," Sonia Paban, Savdeep Sethi and Mark Stern",1998
15086,9808120," F.Antonuccio, H.C.Pauli, S.Pinsky and S.Tsujimaru",1998
15087,9808121," Rodolfo Casana (CBPF), Sebastiao Alves Dias (CBPF/PUC)",1998
15088,9808122," Kiwoon Choi, Hang Bae Kim, and Hyungdo Kim",1998
15089,9808123, Fuad M. Saradzhev,1998
15090,9808124, Nick E. Mavromatos and Richard J. Szabo,1998
15091,9808125, E. Lopez and B. Ormsby,1998
15092,9808126, Jacek Pawelczyk and Stefan Theisen,1998
15093,9808127, Vipul Periwal,1998
15094,9808128," Christiaan Hofman, Erik Verlinde, Gysbert Zwart",1998
15095,9808129, Richard A. Battye and Paul M. Sutcliffe,1998
15096,9808130, Mikhail Plyushchay,1998
15097,9808131, Marcos Marino and Gregory Moore,1998
15098,9808132, Sergey N. Solodukhin,1998
15099,9808133, Joachim Lindig,1998
15100,9808134, A.Gorsky,1998
15101,9808135, Marco Cavaglia,1998
15102,9808136, Marco Cavaglia,1998
15103,9808137," Chang Soo Park, Myung Geun Jeong, Sahng-Kyoon Yoo, D.K.Park",1998
15104,9808138," Philip C. Argyres, Savas Dimopoulos, and John March-Russell",1998
15105,9808139," L. E. Ibanez, R. Rabadan, A. M. Uranga",1998
15106,9808140, N. Graham and R. L. Jaffe,1998
15107,9808141, Ashoke Sen,1998
15108,9808142," D. Bailin, G.V. Kraniotis and A. Love",1998
15109,9808143," Changhyun Ahn, Kyungho Oh and Radu Tatar",1998
15110,9808144," Dongsu Bak, Sang Pyo Kim, Sung Ku Kim, Kwang-Sup Soh, and Jae Hyung  Yee",1998
15111,9808145, Hagen Kleinert,1998
15112,9808146, Igor Pesando,1998
15113,9808147, S. Groot Nibbelink and J.W. van Holten,1998
15114,9808148, Valeri V. Dvoeglazov (U. A. de Zacatecas),1998
15115,9808149," Ofer Aharony (Rutgers University), Micha Berkooz (IAS), David Kutasov  (University of Chicago), and Nathan Seiberg (IAS)",1998
15116,9808150," Yi-Xin Chen, Xu-Dong Luo and Ke Wu",1998
15117,9808151," Norbert Duechting, Sergei V. Shabanov and Thomas Strobl",1998
15118,9808152," L.Driesen, J.Fromm, J.Kuhrs, and M.Stingl",1998
15119,9808153," G.P. Pronko (Institute for High Energy Physics, Protvino;  International Solvay Institute, Brussels), Yu.G. Stroganov (Institute for  High Energy Physics, Protvino)",1998
15120,9808154, G. 't Hooft,1998
15121,9808155, L.Driesen and M.Stingl,1998
15122,9808156, E. D'Hoker and D.H. Phong,1998
15123,9808157," N. Dorey (Seattle,Swansea), V.V. Khoze (Durham), M.P. Mattis (Los  Alamos), S. Vandoren (Swansea)",1998
15124,9808158," D. Altschuler, P. Ruelle and E. Thiran",1998
15125,9808159, Bjorn Andreas,1998
15126,9808160," Bernard de Wit, Bas Kleijn and Stefan Vandoren",1998
15127,9808161," J. Park, A. M. Uranga",1998
15128,9808162," P.S. Howe, E. Sokatchev and P.C. West",1998
15129,9808163, Bryce DeWitt and Carmen Molina-Paris,1998
15130,9808164," L. Cappiello, R. Marotta, R. Pettorino and F. Pezzella (Dipartimento  di Scienze Fisiche, Universita' di Napoli and I.N.F.N., Sezione di Napoli)",1998
15131,9808165," H.J.W. Mueller-Kirsten, S.-N. Tamarian, D.H. Tchrakian and F.  Zimmerschied",1998
15132,9808166, Nakwoo Kim,1998
15133,9808167, F.Lenz (University of Erlangen),1998
15134,9808168," Justin R. David, Gautam Mandal and Spenta R. Wadia",1998
15135,9808169, Michael A.I. Flohr,1998
15136,9808170," Noureddine Chair (Al al-Bayt University, Jordan)",1998
15137,9808171, K. Schoutens (University of Amsterdam),1998
15138,9808172, John Ellis and N.E. Mavromatos,1998
15139,9808173," M. Blagojevic, D. S. Popovic and B. Sazdovic",1998
15140,9808174," M. G. Negrao, A. Penna-Firme and J. A. Helayel-Neto",1998
15141,9808175," Sergei Gukov, Anton Kapustin",1998
15142,9808176, C.P. Burgess,1998
15143,9808177," Andrew Chamblin, Roberto Emparan, Clifford V. Johnson and Robert C.  Myers",1998
15144,9808178," Andreas Karch, Tatsuo Kobayashi, Jisuke Kubo, George Zoupanos",1998
15145,9808179, Andrea Cappelli and Guillermo R. Zemba,1998
15146,9808181, Harvendra Singh,1998
15147,9808182," Changhyun Ahn, Hoil Kim and Hyun Seok Yang",1998
15148,9808183," Seungjoon Hyun, Youngjai Kiem and Hyeonjoon Shin",1998
15149,9808184, Steven Corley,1998
15150,9808185, Koji Hashimoto,1998
15151,9808186," Kei-Ichi Kondo (Chiba Univ., Japan)",1998
15152,9808187," Sergei V. Ketov (ITP, University of Hannover)",1998
15153,9808188, Yuji Okawa and Tamiaki Yoneya,1998
15154,9808189, K.Zarembo,1998
15155,9808190," T. Pengpan and P. Ramond (U Florida, Gainesville)",1998
15156,9808191, Lee Smolin,1998
15157,9808192, Lee Smolin,1998
15158,9808193," Bruce K. Driver, Brian C. Hall",1998
15159,9809001," A. G. Bytsko, A. Fring",1998
15160,9809002, Y. Verbin,1998
15161,9809003," Francesco Toppan (UFES, Vitoria ES, Brasil)",1998
15162,9809004, Michele Simionato,1998
15163,9809005," Hans-Christian Pauli (Max-Planck-Institut f\""ur Kernphysik, Postfach  10 39 80, D-69029 Heidelberg.)",1998
15164,9809006," F. Berruto, G. Grignani, G. W. Semenoff and P. Sodano",1998
15165,9809007, Chien-Hao Liu (UT-Austin),1998
15166,9809008, R. Gianvittorio and A.Restuccia,1998
15167,9809009, Anastasia Volovich,1998
15168,9809010," Hatem Widyan, A. Mukherjee, N. Panchapakesan and R. P. Saxena  (Department of Physics, University of Delhi, India)",1998
15169,9809011," Yishi Duan, Ying Jiang",1998
15170,9809012, Yu. A. Sitenko and D. G. Rakityansky,1998
15171,9809013," Per Elmfors, T. H. Hansson and Ismail Zahed",1998
15172,9809014," Yishi Duan, Ying Jiang, Tao Xu",1998
15173,9809015, Klaus Behrndt,1998
15174,9809016," Enke Wang, and Ulrich Heinz",1998
15175,9809017, Bert Schroer,1998
15176,9809018," Dmitri Antonov and Dietmar Ebert (Humboldt University, Berlin)",1998
15177,9809019, Felix Finster,1998
15178,9809020, Daniel F. Litim and Jan M. Pawlowski,1998
15179,9809021, Emil J. Martinec,1998
15180,9809022, Amanda W. Peet and Joseph Polchinski,1998
15181,9809023," Daniel F. Litim, Jan M. Pawlowski",1998
15182,9809024," G.Longhi (U. of Firenze), M.Materassi (U. of Perugia)",1998
15183,9809025," Emili Bagan, Robin Horan, Martin Lavelle and David McMullan",1998
15184,9809026, Oliver DeWolfe,1998
15185,9809027, Andrew Strominger,1998
15186,9809028, Hiroshi Tsukahara and Takeo Inami,1998
15187,9809029, Filipe Bonjour and Ruth Gregory,1998
15188,9809030," A.A. Actor, K.D. Rothe and F.G. Scholtz",1998
15189,9809031, Giampiero Esposito,1998
15190,9809032, A.A. Tseytlin and S. Yankielowicz,1998
15191,9809033," J. L. F. Barbon, I. I. Kogan and E. Rabinovici",1998
15192,9809034, Itzhak Bars,1998
15193,9809035," S.W. Hawking, C.J. Hunter and D.N. Page",1998
15194,9809036, K. Nittoh and T. Ebihara,1998
15195,9809037, A. Gonzalez-Arroyo and A. Montero,1998
15196,9809038, D.Ts. Stoyanov,1998
15197,9809039," N.A. Obers (CERN, Nordita) and B. Pioline (Ecole Polytechnique)",1998
15198,9809040," Marika Taylor-Robinson (DAMTP, University of Cambridge)",1998
15199,9809041," Marika Taylor-Robinson (DAMTP, University of Cambridge)",1998
15200,9809042," Yishi Duan, Ying Jiang",1998
15201,9809043," C. Codirla, M. J. Perry",1998
15202,9809044, S. Randjbar-Daemi,1998
15203,9809045, Piet Claus,1998
15204,9809046, K.G.Selivanov (ITEP),1998
15205,9809047, A. Di Giacomo,1998
15206,9809048," Kazuo Fujikawa and Hiroaki Terashima (Department of Physics,  University of Tokyo)",1998
15207,9809049, D.V. Fursaev,1998
15208,9809050, Antonio Filippi,1998
15209,9809051," J. L. Cortes, J. Gamboa, I. Schmidt and J. Zanelli",1998
15210,9809052, J. Luis Miramontes,1998
15211,9809053, Haru-Tada Sato (Heidelberg U.),1998
15212,9809054, Recai Erdem,1998
15213,9809055, Yi-Yen Wu (Johns Hopkins University),1998
15214,9809056," S. James Gates, Jr.",1998
15215,9809057, A. Polyakov,1998
15216,9809058, Yasuhiro Fujii and Miki Wadati,1998
15217,9809059, Y.S. Myung (Inje U.),1998
15218,9809060, David J. Gross,1998
15219,9809061," Miao Li, Emil Martinec, and Vatche Sahakian",1998
15220,9809062," M. Gomes, L. C. Malacarne and A. J. da Silva",1998
15221,9809063, N. Itzhaki,1998
15222,9809064," S. James Gates, Jr",1998
15223,9809065," Jerome P. Gauntlett, Robert C. Myers and Paul K. Townsend",1998
15224,9809066, Yutaka Hosotani,1998
15225,9809067, John H. Brodie and Michael Gutperle (Princeton U.),1998
15226,9809068," A.J. Bordner (YITP, Kyoto), R. Sasaki (YITP, Kyoto) and K. Takasaki  (Dept. Fund. Sci., Kyoto)",1998
15227,9809069," Elisabeth Kraus (Univ. Bonn), Stefan Groot Nibbelink (NIKHEF)",1998
15228,9809070," Jan Plefka, Marco Serone and Andrew Waldron",1998
15229,9809071, N.S.Manton and S.M.Nasir,1998
15230,9809072," Y. Hosotani, B. Tekin, K. Saririan",1998
15231,9809073, Moshe Flato,1998
15232,9809074, Vadim A. Brazhnikov,1998
15233,9809075, George Siopsis,1998
15234,9809076, Ichiro Oda,1998
15235,9809077, A. E. Santana and R. Muradian,1998
15236,9809078, Paul Watts (Dublin Institute for Advanced Studies),1998
15237,9809079, Matthias Staudacher,1998
15238,9809080," A.Gomez Nicola, R.J.Rivers and D.A.Steer",1998
15239,9809081," C. G. Beneventano, M. De Francia and E. M. Santangelo",1998
15240,9809082, M.E. Knutt-Wehlau and R.B. Mann,1998
15241,9809083," Alejandro Ayala (ICN-UNAM/Mexico), Juan Carlos D'Olivo  (ICN-UNAM/Mexico) and Axel Weber (UMSNH/Mexico)",1998
15242,9809084, A. Bassetto,1998
15243,9809085," C.P. Burgess, M.T. Grisaru, M. Kamela, M.E. Knutt-Wehlau, P. Page, F.  Quevedo and M. Zebarjad",1998
15244,9809086, V.P. Nair,1998
15245,9809087, Dimitra Karabali,1998
15246,9809088, Shijong Ryang,1998
15247,9809089," V. P. Akulov (CCNY, New York) and Steven Duplij (Kharkov U., Ukraine)",1998
15248,9809090, Johanna Erdmenger and Christian Rupp,1998
15249,9809091, Sang Pyo Kim,1998
15250,9809092, M.V.Manias and M.L.Trobo,1998
15251,9809093, R. Benedetti and E. Guadagnini,1998
15252,9809094, Cecile Martin,1998
15253,9809095," M.Billo', M.Caselle, A.D'Adda and P.Provero",1998
15254,9809096, Anastasios C. Petkou and Nicholas D. Vlachos,1998
15255,9809097," R. Behrend, P. Pearce, V. Petkova and J.-B. Zuber",1998
15256,9809098, Antonio Filippi,1998
15257,9809099," Maria Asprouli, Victor Galan-Gonzalez (Imperial College)",1998
15258,9809100, M.R. Garousi and R.C. Myers,1998
15259,9809101," C. Alexandrou, R. Rosenfelder and A. W. Schreiber",1998
15260,9809102, Carlos Castro,1998
15261,9809103, Hermann Nicolai and Robert Helling (AEI),1998
15262,9809104, I.V. Gorbunov and S.L. Lyakhovich,1998
15263,9809105," E. J. Copeland, James E. Lidsey and David Wands",1998
15264,9809106, Akikazu Hashimoto and Yaron Oz,1998
15265,9809107, Cristiano Carpi and Francesco Fucito,1998
15266,9809108," Evgeny Ivanov, Galliano Valent",1998
15267,9809109, S. Silva,1998
15268,9809110, P.Jizba and E.S.Tututi (DAMTP-Cambridge),1998
15269,9809111, Ashoke Sen,1998
15270,9809112," H. Kleinert, E. Babaev",1998
15271,9809113, M. Sakaguchi,1998
15272,9809114," Georg Junker (Institute for Theoretical Physics, University of  Erlangen-Nurnberg) and John R. Klauder (Departments of Physics and  Mathematics, University of Florida, Gainesville)",1998
15273,9809115, Janos Polonyi,1998
15274,9809116, Janos Polonyi,1998
15275,9809117, Toshihico Arimitsu,1998
15276,9809118," R. Manvelyan, A. Melikyan, R.Mkrtchyan, H.J.W. Mueller--Kirsten",1998
15277,9809119," Jan Govaerts (Univ. of Louvain, Belgium) and John R. Klauder (Univ. of  Florida, Gainesville, USA)",1998
15278,9809120, Paolo Budinich,1998
15279,9809121," Sergei V. Ketov (ITP, University of Hannover)",1998
15280,9809122, Atish Dabholkar and Jeffrey A. Harvey,1998
15281,9809123, R. Jackiw and A.P. Polychronakos,1998
15282,9809124," Nima Arkani-Hamed, Savas Dimopoulos and John March-Russell",1998
15283,9809125, Alon E. Faraggi and Marco Matone,1998
15284,9809126, Alon E. Faraggi and Marco Matone,1998
15285,9809127, Alon E. Faraggi and Marco Matone,1998
15286,9809128, J. Bijtebier,1998
15287,9809129, Tomasz Radozycki and Jozef M. Namyslowski,1998
15288,9809130," Ivan K. Kostov (CERN) and Pierre Vanhove (DAMTP, UK)",1998
15289,9809131, J. Bijtebier,1998
15290,9809132, W. S. l'Yi,1998
15291,9809133," Y. Kinar, E. Schreiber, J. Sonnenschein",1998
15292,9809134, Hyun Seok Yang and Bum-Hoon Lee,1998
15293,9809135, A. De Castro and A. Restuccia,1998
15294,9809136, Clovis Wotzasek,1998
15295,9809137, Alfredo Herrera-Aguilar and Oleg Kechkin,1998
15296,9809138," Emili Bagan, Robin Horan, Martin Lavelle and David McMullan",1998
15297,9809139, Sharmanthie Fernando and Freydoon Mansouri,1998
15298,9809140, Gustav W. Delius,1998
15299,9809141, Taro Kashiwa (Kyushu University),1998
15300,9809142," Ioannis Giannakis, James T. Liu and Massimo Porrati",1998
15301,9809143," Elena L. Gubankova, Hans-Christian Pauli, Franz J. Wegner, Gabor Papp",1998
15302,9809144, Marco M. Caldarelli,1998
15303,9809145, Igor Pesando,1998
15304,9809146," S P Corney, P D Jarvis and D S McAnally",1998
15305,9809147, Zurab Kakushadze and S.-H. Henry Tye,1998
15306,9809148, Ali H. Chamseddine,1998
15307,9809149," Kazuyuki Fujii, Yasushi Homma and Tatsuo Suzuki",1998
15308,9809150," M. Blagojevic, B. Sazdovic",1998
15309,9809151, B. Sazdovic,1998
15310,9809152," Oliver Haschke, Werner Ruehl",1998
15311,9809153," S. Deser, J. McCarthy, O. Sarioglu",1998
15312,9809154," Adrian Patrascioiu, Erhard Seiler",1998
15313,9809155," V. Aldaya, M. Calixto and J.M. Cervero",1998
15314,9809156, Andrzej Trautman,1998
15315,9809157, Alfred Davis and Tristan Hubsch,1998
15316,9809158, G.W.Gibbons and P.Rychenkova,1998
15317,9809159," S. Deser, Orit Levin",1998
15318,9809160," Z. Bern, L. Dixon, M. Perelstein and J.S. Rozowsky",1998
15319,9809161, Stuart Kauffman and Lee Smolin,1998
15320,9809162, Savdeep Sethi,1998
15321,9809163," Z. Bern, L. Dixon, D.C. Dunbar, M. Perelstein and J.S. Rozowsky",1998
15322,9809164, J. Rahmfeld and A. Rajaraman,1998
15323,9809165," F. Antonuccio, O. Lunin, S. Pinsky",1998
15324,9809166, C. Klimcik,1998
15325,9809167, G W Gibbons,1998
15326,9809168," W. Kummer, H. Liebl, D.V. Vassilevich",1998
15327,9809169," M.Yu.Kalmykov, K.A.Kazakov, P.I.Pronin, K.V.Stepanyantz",1998
15328,9809170, Zahid Zakir,1998
15329,9809171, Jonathan A. Bagger and Richard Altendorfer,1998
15330,9809172, Y.S. Myung (Inje U.),1998
15331,9809173, Yaron Oz and Andrea Pasquinucci,1998
15332,9809174, Youngjai Kiem and Dahl Park,1998
15333,9809175, Alexander A. Chernitskii,1998
15334,9809176, Mariusz P. Dabrowski and Alexander A. Zheltukhin,1998
15335,9809177," F. T. Brandt, Ashok Das, J. Frenkel and A. J. da Silva",1998
15336,9809178," M. Moriconi (ICTP, Trieste), A. De Martino (SISSA and INFN, Trieste)",1998
15337,9809179, Eric D'Hoker and Daniel Z. Freedman,1998
15338,9809180," Yuji Ohta (Res. Inst. Math. Sci., Kyoto Univ.)",1998
15339,9809181, Jiro Hashiba,1998
15340,9809182," S.Ansoldi, C.Castro, E.Spallucci",1998
15341,9809183, M.N. Chernodub and D.A. Komarov,1998
15342,9809184, M. Shifman,1998
15343,9809185," Massimo Giovannini (Tufts University, Institute of Cosmology)",1998
15344,9809186," V.I. Tkach, J.J. Rosales and J. Torres",1998
15345,9809187, Rajesh Gopakumar and Cumrun Vafa,1998
15346,9809188," David Berenstein, Richard Corrado, Willy Fischler (UT Austin), and  Juan Maldacena (Harvard U.)",1998
15347,9809189, P. Maraner,1998
15348,9809190," S. Bellucci, E. Ivanov, S. Krivonos",1998
15349,9809191, S.A.Gogilidze and Yu.S.Surovtsev,1998
15350,9809192, D. Anselmi,1998
15351,9809193," H.J.W. M\""{u}ller-Kirsten (Univ. Kaiserslautern), Nobuyoshi Ohta (NBI  and Osaka Univ.) and Jian-Ge Zhou (Osaka Univ.)",1998
15352,9809194, Jesper Christiansen,1998
15353,9809195, Harvey S. Reall,1998
15354,9809196," A.Marshakov, A.Mironov",1998
15355,9809197, M.B. Halpern and C. Schwartz,1998
15356,9809198," David Hochberg (LAEFF, Madrid), Carmen Molina-Paris (Los Alamos), Juan  Perez-Mercader (LAEFF, Madrid), Matt Visser (Washington University)",1998
15357,9809199, P. Gosdzinsky and A. Romeo,1998
15358,9809200, Giampiero Esposito,1998
15359,9809201, Masaru Kamata and Atsushi Nakamula,1998
15360,9809202, Sergio Cacciatori and Daniela Zanon,1998
15361,9809203," E. Elizalde, Yu. I. Shil'nov",1998
15362,9809204, E. Sezgin,1998
15363,9809205, Pawel O. Mazur and Andrzej Staruszkiewicz,1998
15364,9809206," David Hochberg (LAEFF, Madrid), Carmen Molina-Paris (Los Alamos), Juan  Perez-Mercader (LAEFF, Madrid), Matt Visser (Washington University)",1998
15365,9809207, Remo Garattini,1998
15366,9809208," Igor Batalin,Robert Marnelius",1998
15367,9809209," C.Ford, T.Tok and A.Wipf",1998
15368,9809210," Igor Batalin,Robert Marnelius",1998
15369,9809211, E. Elizalde and D.V. Vassilevich,1998
15370,9809212, A.A. Rodrigues Sobreira and E.R. Bezerra de Mello,1998
15371,9809213," Paolo Pasti, Dmitri Sorokin and Mario Tonin",1998
15372,9809214," M.V. Cougo-Pinto, C. Farina, M. R. Negrao and A. C. Tort",1998
15373,9809215," M. V. Cougo-Pinto, C. Farina, A. C. Tort",1998
15374,9809216," M. V. Cougo-Pinto, C. Farina, M. R. Negrao and A. C. Tort",1998
15375,9810001," B. Geyer, D.M. Gitman and P.M. Lavrov",1998
15376,9810002, Christofer Cronstrom,1998
15377,9810003, Christofer Cronstrom,1998
15378,9810004, Yoshihisa Kitazawa and Hiroyuki Takata (TIT),1998
15379,9810005," Evgeny Ivanov, Galliano Valent",1998
15380,9810006," G. Takacs (INFN Sez. di Bologna), G.M.T. Watts (King's College,  London)",1998
15381,9810007," Petr M. Lavrov, Jorge Ananias Neto and Wilson Oliveira",1998
15382,9810008, Shin'ichi Nojiri and Sergei D. Odintsov,1998
15383,9810009, Ivan G. Avramidi and Giampiero Esposito,1998
15384,9810010, Erich Poppitz,1998
15385,9810011," J.F.Gomes, F.E. Mendon\c{c}a da Silveira, G.M. Sotkov and A.H.  Zimerman",1998
15386,9810012, Marco Bochicchio,1998
15387,9810013, Marco Bochicchio,1998
15388,9810014, Csaba Csaki and Hitoshi Murayama (Berkeley),1998
15389,9810015, Marco Bochicchio,1998
15390,9810016," Seung-Kook Kim, Yong-Wan Kim and Young-Jai Park",1998
15391,9810017, Rajsekhar Bhattacharyya and Debashis Gangopadhyay,1998
15392,9810018, Andrzej Trautman,1998
15393,9810019, Matthias R Gaberdiel and Peter Goddard,1998
15394,9810020," Andre de Gouvea, Alexander Friedland, and Hitoshi Murayama (UC  Berkeley, LBNL)",1998
15395,9810021," Michael Dine, Robert Echols and Joshua P. Gray",1998
15396,9810022, Dirk Kreimer,1998
15397,9810023, Toshiya Suzuki (Hokkaido U.),1998
15398,9810024, Ichiro Oda,1998
15399,9810025, Itzhak Bars,1998
15400,9810026, Patrick Dorey,1998
15401,9810027, Juri Rolf,1998
15402,9810028, M. D. Maia and E. M. Monte,1998
15403,9810029," Lubomir Martinovic (1) and James P. Vary (2) ((1) Inst. of Physics,  Bratislava, (2) Iowa St. Univ., Ames)",1998
15404,9810030," M.I. Gorenstein, V.P. Shelest, Yu.A. Sitenko, G.M. Zinovjev",1998
15405,9810031, A.Morozov,1998
15406,9810032, Rafael I. Nepomechie,1998
15407,9810033," M. V. Cougo-Pinto, C. Farina, M. R. Negrao and A. Tort",1998
15408,9810034, Anastasia Doikou and Rafael I. Nepomechie,1998
15409,9810035," Vladimir A. Kazakov, Ivan K. Kostov and Nikita Nekrasov",1998
15410,9810036," P. Menotti (Department of Physics, University of Pisa, Italy)",1998
15411,9810037, Qiong-gui Lin,1998
15412,9810038," I. Bandos, E. Ivanov, A. Kapustnikov, S. Ulanov",1998
15413,9810039," Lorenzo Fatibene, Marco Ferraris, Mauro Francaviglia, Marco Raiteri",1998
15414,9810040," Ioseph Buchbinder, Sergei Kuzenko, and Burt Ovrut",1998
15415,9810041, P.M.Cowdall (Cambridge University),1998
15416,9810042," I. Bakas, E. Floratos and A. Kehagias",1998
15417,9810043, A. Ni\'egawa,1998
15418,9810044, Emil M. Prodanov and Siddhartha Sen,1998
15419,9810045, Alexander Ushveridze,1998
15420,9810046," Davide Fioravanti, Marian Stanishkov",1998
15421,9810047, I. Martin and A. Restuccia,1998
15422,9810048, V.I. Fern\'andez and C.M.Na\'on,1998
15423,9810049," D. R. Phillips, S. R. Beane (University of Maryland), M. C. Birse  (University of Manchester, U.K.)",1998
15424,9810050, Katrin Becker and Melanie Becker,1998
15425,9810051," Gordon Chalmers, Koenraad Schalm",1998
15426,9810052, E. Abdalla and N. Alves,1998
15427,9810053, Yi-hong Gao and Miao Li,1998
15428,9810054," Yishi Duan, Ying Jiang, Guohong Yang",1998
15429,9810055, Won Tae Kim,1998
15430,9810056, Chanju Kim,1998
15431,9810057," J.F.Gomes, F.E. Mendon\c{c}a da Silveira, G.M. Sotkov and A.H.  Zimerman",1998
15432,9810058, I.V.Tyutin and Vadim Zeitlin (Lebedev Physical Institute),1998
15433,9810059, B L Feigin and A M Semikhatov,1998
15434,9810060, Jes\'us Puente Pe\~nalba (U. of Oviedo),1998
15435,9810061," Y. Brihaye, T. N. Tomaras",1998
15436,9810062," Iver Brevik, V. N. Marachevsky, and Kimball A. Milton",1998
15437,9810063," S. Ferrara, M. Porrati and A. Zaffaroni",1998
15438,9810064, E. Sharpe,1998
15439,9810065, J. Barcelos-Neto and Ashok Das,1998
15440,9810066, Charles B. Thorn,1998
15441,9810067, Luiz A. Ferreira and Erica E. Leite,1998
15442,9810068," M. Shifman, A. Vainshtein, and M. Voloshin",1998
15443,9810069, S. Kalyana Rama and B. Sathiapalan,1998
15444,9810070, Mikhail S. Volkov and Dmitri V. Gal'tsov,1998
15445,9810071, Seth A. Major,1998
15446,9810072," F. Ardalan, H. Arfaei, M.M. Sheikh-Jabbari",1998
15447,9810073, P. Valtancoli,1998
15448,9810074," A. Gangopadhyaya, J. V. Mallow, C. Rasinariu and U. P. Sukhatme",1998
15449,9810075, David A. Lowe,1998
15450,9810076, J. Kalayci and Y. Nutku,1998
15451,9810077, Bernard S. Kay (York),1998
15452,9810078, Dan Radu Grigore,1998
15453,9810079, V. A. Slobodenyuk,1998
15454,9810080, Bert Schroer (presently CBPF Rio de Janeiro),1998
15455,9810081," P.S. Howe, O. Raetzel, I. Rudychev and E. Sezgin",1998
15456,9810082," A. I. Sokolov, E. V. Orlov, V. A. Ul'kov, and S. S. Kashtanov (Saint  Petersburg Electrotechnical University, St. Petersburg, Russia)",1998
15457,9810083, Leopoldo A. Pando Zayas (University of Wisconsin--Green Bay),1998
15458,9810084, Andrzej J. Staruszkiewicz,1998
15459,9810085, Andrzej J. Staruszkiewicz,1998
15460,9810086, Klaus Hasselmann,1998
15461,9810087," D.J.Broadhurst and D.Kreimer (Erwin Schr\""odinger Institute, Vienna)",1998
15462,9810088," M. Quandt, H. Reinhardt, A. Schafke",1998
15463,9810089," Robin Horan, Martin Lavelle and David McMullan",1998
15464,9810090," Dietmar Klemm (University of Trento, Italy)",1998
15465,9810091, S. Kharchev,1998
15466,9810092," Curtis G. Callan, Alberto Guijosa and Konstantin G. Savvidy",1998
15467,9810093, Francesco Antonuccio,1998
15468,9810094, V. Dzhunushaliev and D. Singleton,1998
15469,9810095, Ken-ji Hamada and Fumihiko Sugino,1998
15470,9810096, Silvio Pallua and Predrag Prester,1998
15471,9810097," Yuriko Kato, Shin'ichi Nojiri, and Akio Sugamoto",1998
15472,9810098," Patrick Dorey, Roberto Tateo and Gerard Watts",1998
15473,9810099," Daniel Brace, Bogdan Morariu, Bruno Zumino",1998
15474,9810100," P.C. Stichel (Bielefeld, Germany)",1998
15475,9810101, Mikhail Plyushchay,1998
15476,9810102," E. Alvarez and C. Gomez (IFT, Madrid)",1998
15477,9810103," I. Lovas (1), K. Sailer (1), and W. Greiner (2) ((1) Kossuth  University, Debrecen, (2) Goethe University, Frankfurt am Main)",1998
15478,9810104, Tim R. Morris,1998
15479,9810105," A. Cappelli, L. S. Georgiev and I. T. Todorov",1998
15480,9810106," V. S. Alves, M. Gomes, S. V. L. Pinheiro and A. J. da Silva",1998
15481,9810107, Jose Gaite,1998
15482,9810108," M. Faber, A. N. Ivanov, A. Mueller, N.I.Troitskaya and M. Zach (Vienna  Techn. Univ.)",1998
15483,9810109, Jonathan Bagger and Alexander Galperin,1998
15484,9810110, Kimyeong Lee,1998
15485,9810111," Yishi Duan, Ying Jiang, Guohong Yang",1998
15486,9810112," A. T. Filippov, A. P. Isaev",1998
15487,9810113, P. Bouwknegt and K. Schoutens,1998
