Paper Id,Authors,Year
9910159," Ulf Lindstrom, Maxim Zabzine (Stockholm U.) and Aleksandr Zheltukhin  (Stockholm U. and Kharkov IPT)",1999
9910160, Niclas Wyllard,1999
9910161, Krzysztof A. Meissner and Marek Olechowski,1999
9910162," R. Amorim, J. Barcelos-Neto and C. Wotzasek",1999
9910163, Luis A. Cabral and Victor O. Rivelles,1999
9910164," Tom Banks, Lubos Motl",1999
9910165," Sergei V. Bashinsky (MIT, LNS)",1999
9910166," D.K. Park, H. J. W. M\""{u}ller-Kirsten, J.Q. Liang",1999
9910167," I. Nandori, J. Polonyi and K. Sailer",1999
9910168," G. de Berredo-Peixoto, J.A. Helayel-Neto, I.L. Shapiro",1999
9910169," C. Cartier, E.J. Copeland and R. Madden",1999
9910170, Michael R. Douglas,1999
9910171, Dmitri Gal'tsov and Richard Kerner,1999
9910172," Duiliu-Emanuel Diaconescu, Christian Romelsberger",1999
9910173," Robert L. Karp, Freydoon Mansouri, Jung S. Rno",1999
9910174," A. Kehagias (NTU of Athens), E. Kiritsis (U. of Crete)",1999
9910175, Kor Van Hoof,1999
9910176," Tetsuya Shiromizu (DAMTP, Cambridge)",1999
9910177," Friedemann Brandt, Joan Simon, Ulrich Theis",1999
9910178," Allen C. Hirshfeld (University of Dortmund), Thomas Schwarzweller  (University of Dortmund)",1999
9910179," Gabriel Lopes Cardoso, Bernard de Wit and Thomas Mohaupt",1999
9910180," Bodo Geyer, Dmitry Gitman and Ilya Shapiro",1999
9910181," Sheldon Katz, Albrecht Klemm and Cumrun Vafa",1999
9910182, Alfred D. Shapere and Cumrun Vafa,1999
9910183," S. Chaudhuri, Y. Chen, E. Novak",1999
9910184," Mina Aganagic, Andreas Karch",1999
9910185, Bin Wang and Elcio Abdalla,1999
9910186, Nistor Nicolaevici,1999
9910187, Massimo Blasone and Petr Jizba,1999
9910188," I.L. Buchbinder, D.M. Gitman, V.A. Krykhtin and V.D. Pershin",1999
9910189," S.P. Kim, A.E. Santana, and F.C. Khanna",1999
9910190, G. Akemann and P.H. Damgaard,1999
9910191," Jan Govaerts (Catholic Univ. Louvain, Belgium)",1999
9910192, M. Nishimura and Y. Tanii,1999
9910193, Gysbert Zwart,1999
9910194," Avinash Dhar, Gautam Mandal, Spenta R. Wadia and K.P. Yogendran",1999
9910195, Richard J. Szabo and John F. Wheater,1999
9910196," Koji Hashimoto, Hiroyuki Hata and Sanefumi Moriyama",1999
9910197," S. Penati, A. Santambrogio and D. Zanon",1999
9910198, Yu. V. Gusev and A. I. Zelnikov,1999
9910199, Jeong-Hyuck Park,1999
9910200, Makoto Sakamoto and Hiroyuki Yamashita,1999
9910201," Glenn Barnich, Marc Henneaux, Tobias Hurth and Kostas Skenderis",1999
9910202, Markus A. Luty and Raman Sundrum,1999
9910203, S. Nagy and K. Sailer,1999
9910204, Yuly Billig,1999
9910205, Louise Dolan and Edward Witten,1999
9910206," M. Dubois-Violette, P. Furlan, L.K. Hadjiivanov, A.P. Isaev, P.N.  Pyatov, I.T. Todorov",1999
9910207, W. Lerche,1999
9910208," B. de Carlos, J.M. Moreno",1999
9910209, J.-S. Park,1999
9910210, T.E. Clark and S.T. Love,1999
9910211, Nadav Drukker,1999
9910212, C.J. Houghton,1999
9910213, Mu-In Park and Jae Hyung Yee,1999
9910214," K.B. Alkalaev and S.L. Lyakhovich (Tomsk State University, Russia)",1999
9910215, J. Suzuki (Shizuoka University),1999
9910216, P. Mayr,1999
9910217, T. Dasgupta and B. Stefanski Jr,1999
9910218, J. Luis Miramontes and C.R. Fern\'andez-Pousa,1999
9910219," Pierre Binetruy, Cedric Deffayet, Ulrich Ellwanger (LPTHE, Orsay),  David Langlois (DARC, Meudon)",1999
9910220," E.Deotto, G.Furlan, E.Gozzi",1999
9910221, Manfried Faber,1999
9910222," O. Lunin, S. Pinsky",1999
9910223," Heinrich Saller (MPI fuer Physik, Werner-Heisenberg-Institut, Muenchen)",1999
9910224," M. Khorrami, M. Alimohammadi",1999
9910225, Mariano Cadoni and Salvatore Mignemi,1999
9910226, S.Odake,1999
9910227, V.A. Dolgushev,1999
9910228," Massimo Bianchi, Jose' F. Morales and Gianfranco Pradisi (Dipartimento  di Fisica and INFN, Universita` di Roma ``Tor Vergata'')",1999
9910229, A. Gorsky and K. Selivanov,1999
9910230, E. Ruiz Arriola and L. L. Salcedo,1999
9910231, Marek Rogatko (Technical Un. of Lublin),1999
9910232," R. Loll (Albert-Einstein-Institut, MPI), J. Ambjorn (Niels Bohr  Institute) and K.N. Anagnostopoulos (Univ. of Crete)",1999
9910233, Henrique Boschi-Filho and Nelson R. F. Braga,1999
9910234," Alexei A. Abrikosov, jr",1999
9910235, Jean-Loup Gervais,1999
9910236, Ori J. Ganor,1999
9910237," M. Bertolini, M. Trigiante",1999
9910238, Moshe Rozali,1999
9910239," Ying Jiang, Yishi Duan",1999
9910240," Jose A. Magpantay (National Institute of Physics, U.P. Diliman Q.C.,  Philippines)",1999
9910241, J. Kluson,1999
9910242," M. P. Infante, N. Sanchez",1999
9910243," Detlev Buchholz, Rudolf Haag",1999
9910244, Donam Youm,1999
9910245, Edward Witten and S.-T. Yau,1999
9910246, Fabio Riccioni,1999
9910247, S. Carlip,1999
9910248, Paul S. Aspinwall and M. Ronen Plesser,1999
9910249," Mihail Mihailescu, Kyungho Oh and Radu Tatar",1999
9910250," Philip C. Argyres (Cornell, ITP Santa Barbara), Ken Intriligator (UC  San Diego, Inst. for Adv. Study), Robert G. Leigh (Illinois), Matthew J.  Strassler (Inst. for Adv. Study)",1999
9910251," Nathan Berkovits (IFT/UNESP, Sao Paulo)",1999
9910252," M. Cvetic, H. Lu and C.N. Pope",1999
9910253," F. G\""ohmann and V. E. Korepin (YITP, State University of New York at  Stony Brook)",1999
9910254, Elso Drigo Filho and Regina Maria Ricotta,1999
9910255, D. Anselmi,1999
9910256, Shinji Hirano,1999
9910257, Nistor Nicolaevici,1999
9910258, M.M. Sheikh-Jabbari,1999
9910259, Petr Jizba,1999
9910260, Yosuke Imamura,1999
9910261, Hongsu Kim,1999
9910262," Hajime Aoki, Satoshi Iso, Hikaru Kawai and Yoshihisa Kitazawa",1999
9910263," B. Chen, H. Itoyama, T. Matsuo and K. Murakami",1999
9910264, Andrey Dubin,1999
9910265," S. Kharchev, D. Lebedev",1999
9910266," Laurent Houart, Yolanda Lozano",1999
9910267," C. Imbimbo, A. Schwimmer, S. Theisen, S. Yankielowicz",1999
9910268, P. Mayr,1999
9910269, I.Ya.Aref'eva,1999
9911001," Alexander Maloney, Marcus Spradlin and Andrew Strominger",1999
9911002, Raphael Bousso,1999
9911003, Justin R. David,1999
9911004," S.A.Abel, J.L.F.Barbon, I.I.Kogan and E.Rabinovici",1999
9911005, Bin Wang and Elcio Abdalla,1999
9911006, P. Mukherjee and S. Kumar,1999
9911007," Auttakit Chattaraputi, Roberto Emparan and Anne Taormina",1999
9911008, Jean-Loup Gervais,1999
9911009, W. A. Perkins (PACS),1999
9911010," Sung-Won Kim, Won Tae Kim and John J. Oh",1999
9911011, Sergei Gukov,1999
9911012, Konstantin G. Zloshchastiev,1999
9911013, Konstantin G. Zloshchastiev,1999
9911014, Ion I. Cot\u{a}escu and Mihai Visinescu,1999
9911015, Ruth Gregory,1999
9911016," R.R.Metsaev, (Lebedev Physical Institute)",1999
9911017," N.Mebarki, A.Taleb, H.Aissaoui, N.Belaloui, M.Haouchine (D\'epartement  de Physique Th\'eorique, Institut de Physique, Constantine, Algeria)",1999
9911018, Ansar Fayyazuddin and Maxim Zabzine (Stockholm U.),1999
9911019, E. Dudas and J. Mourad,1999
9911020, A.Nersessian,1999
9911021," Mirjam Cvetic, Michael Plumacher and Jing Wang",1999
9911022," I.P. Ennes, S.G. Naculich, H. Rhedin, H.J. Schnitzer",1999
9911023, Ivan Kostov,1999
9911024, B. Geyer and M. Lazar,1999
9911025," A. G. Abanov, P. B. Wiegmann",1999
9911026, Paul Watts,1999
9911027, G W Gibbons,1999
9911028," Ashok Das, Gerald Dunne and J. Frenkel",1999
9911029," Jonathan Bagger, Takeo Moroi, and Erich Poppitz",1999
9911030, J. M. Maillet and V. Terras,1999
9911031," Y.S. Myung, H.W. Lee (Inje University)",1999
9911032," N. Mankoc Borstnik (Univ. of Ljubljana), H. B. Nielsen (Niels Bohr  Institute)",1999
9911033, V.E. Rochev,1999
9911034," Yuji Ohta (Res. Inst. Math. Sci., Kyoto Univ.)",1999
9911035, B. Julia and S. Silva,1999
9911036," A. Bassetto, L. Griguolo and F. Vian",1999
9911037, A. Gorsky,1999
9911038, Harald G. Svendsen,1999
9911039," A. Giveon, D. Kutasov",1999
9911040, Jacques Distler and Frederic Zamora,1999
9911041," J. Ambjorn, Y.M. Makeenko, J. Nishimura, R.J. Szabo (NBI)",1999
9911042, Ruben Minasian and Dimitrios Tsimpis,1999
9911043," Roberto Emparan, Gary T. Horowitz and Robert C. Myers",1999
9911050, Avinash Khare,1999
9911051," S. Ansoldi, A. Aurilia, A. Smailagic, E. Spallucci",1999
9911052, Anders Westerberg and Niclas Wyllard,1999
9911053," H. Ikemori, S. Kitakado, H. Otsu, T. Sato",1999
9911054, Petre Dita,1999
9911055, Jaume Garriga and Takahiro Tanaka,1999
9911056," Tom Weidig (Centre for Particle Theory, University of Durham)",1999
9911057, Akikazu Hashimoto and N. Itzhaki,1999
9911058, Robert P. T. Talbot,1999
9911059," A. Bohm, H. Kaldass, S. Wickramasekara and P. Kielanowski",1999
9911060," A. DeBenedictis, K. S. Viswanathan",1999
9911061, V.P. Nair,1999
9911062, Makoto Natsuume (KEK) and Takashi Okamura (Ochanomizu University),1999
9911063, G. Pinter,1999
9911064, I. Jack and S. Parsons,1999
9911065, Prasanta K. Tripathy and Fidel A. Schaposnik,1999
9911066," Ruth Britto-Pacumio, Jeremy Michelson, Andrew Strominger, Anastasia  Volovich",1999
9911067, Tom Banks,1999
9911068, Tom Banks,1999
9911069," Sukanta Bose (Cardiff Univ.), Naresh Dadhich (IUCAA), and Sayan Kar  (IIT-Kharagpur)",1999
9911070, Sukanta Bose (Cardiff Univ.) and Thant Zin Naing (Yangon Univ.),1999
9911071, R. Jackiw,1999
9911072, R. Jackiw and So-Young Pi,1999
9911073, Iosif Bena,1999
9911074," N.D. Hari Dass (IMSc, Chennai) and V. Soni (NPL, New Delhi)",1999
9911075, C. Sochichiu,1999
9911076, S. Khakshournia and R. Mansouri,1999
9911077," O.B.Zaslavskii (Department of Physics, Kharkov State University)",1999
9911078, German Sierra (CSIC-Spain),1999
9911079, Shoichi Ichinose,1999
9911080, C. M. Hull,1999
9911081," C. Angelantonj, I. Antoniadis, G. D'Appollonio, E. Dudas and A.  Sagnotti",1999
9911082, Chris M. Hull and Ramzi R. Khuri,1999
9911083," Sean M. Carroll, Simeon Hellerman and Mark Trodden",1999
9911084, Morten Krogh,1999
9911085, Won Tae Kim and John J. Oh,1999
9911086," Andrew P. Billyard (1), Alan A. Coley (2), and James E. Lidsey (3)  ((1) Queen's University, Kingston, Canada, (2) Dalhousie University, Halifax,  Canada, (2) Queen Mary & Westfield, London, England)",1999
9911087," A. P. Balachandran, T.R.Govindarajan and B. Ydri",1999
9911088," J.K. Erickson, G.W. Semenoff, R.J. Szabo and K. Zarembo",1999
9911089," A.Smailagic, E. Spallucci",1999
9911090, Alok Kumar,1999
9911091," Diego J. Navarro, Jose Navarro-Salas and Pedro Navarro",1999
9911092," M. Grigoriev, P.H. Damgaard",1999
9911093, Alexander A. Chernitskii,1999
9911094, Nick Dorey and David Tong,1999
9911095, E.T. Akhmedov,1999
9911096, Igor R. Klebanov and Nikita A. Nekrasov,1999
9911097," Kenichi Konishi (University of Pisa), Kazunori Takenaga (INFN, Pisa)",1999
9911098, Iouri Chepelev and Radu Roiban,1999
9911099," A. Losev, N. Nekrasov, S. Shatashvili",1999
9911100," Bert Schroer (CBPF, Rio de Janeiro)",1999
9911101," M. Banados, A. Chamblin and G.W. Gibbons",1999
9911102, Y. Jack Ng and H. van Dam (University of North Carolina),1999
9911103," J. T. Lunardi, L. A. Manzoni and B. M. Pimentel",1999
9911104, Soonkeon Nam (Harvard and Kyung Hee Univ.),1999
9911105, Z. S. Bassi and A. LeClair,1999
9911106, B. B. Deo,1999
9911107, Amitabha Lahiri (S.N.Bose National Centre for Basic Sciences),1999
9911108, G.Sardanashvily,1999
9911109, Xavier Bekaert,1999
9911110," B. Ponsot, J. Teschner",1999
9911111, Jose Gaite,1999
9911112, N. Michael Davies and Valentin V. Khoze,1999
9911113, Amihay Hanany and Alberto Zaffaroni,1999
9911114, Yang-Hui He,1999
9911115," Jose D. Edelstein, Marta Gomez-Reino, Marcos Marino, Javier Mas",1999
9911116, Ashoke Sen,1999
9911117," Chanyong Park, Sang-Jin Sin and Sunggeun Lee",1999
9911118, Nicola Grillo,1999
9911119," H.R. Christiansen, N. Grandi, F.A. Schaposnik, G. Silva",1999
9911120," A.M.Gavrilik (BITP, Kiev)",1999
9911121, V. Dmitrasinovic,1999
9911122," M. Leo, R.A. Leo, G. Soliani and P. Tempesta",1999
9911123," Y. Kinar, E. Schreiber, J. Sonnenschein, N. Weiss",1999
9911124, K. Landsteiner and E. Lopez,1999
9911125, John M. Cornwall,1999
9911126, Mihai Visinescu,1999
9911127," J. Rant, M. Schweda and H. Zerrouki",1999
9911128, Peter C. Stichel,1999
9911129, S. Deser,1999
9911130, Boguslaw Broda and Malgorzata Bakalarska,1999
9911131, M. P. Fry,1999
9911132," Sheng Li, Yong Zhang and Zhongyuan Zhu",1999
9911133, Lorenzo Leal (Universidad Central de Venezuela),1999
9911134, A. Kehagias,1999
9911135," F. Bastianelli, S. Frolov and A.A. Tseytlin",1999
9911136," Neil R. Constable, Robert C. Myers and Oyvind Tafjord",1999
9911137," S. R. Das, S. Kalyana Rama and S. P. Trivedi",1999
9911138, Katrin Becker and Melanie Becker,1999
9911139, Kiyoshi Higashijima and Muneto Nitta (Osaka Univ.),1999
9911140, Taejin Lee,1999
9911141," C. Bizdadea, S. O. Saliu",1999
9911142," M. Rooman, Ph. Spindel",1999
9911143," C. Bizdadea, S. O. Saliu",1999
9911144," C. Bizdadea, S. O. Saliu, E. N. T\^imneanu",1999
9911145," H. Reinhardt, M. Engelhardt, K. Langfeld, M. Quandt, A. Sch""afke",1999
9911146, H. Arfaei and D. Kamani,1999
9911147, Ofer Aharony,1999
9911148," Y. Brihaye, B. Hartmann and J. Kunz",1999
9911149," I.Ya. Aref'eva, A.S. Koshelev and P.B. Medvedev",1999
9911150, M. Banados,1999
9911151, M. Loewe and C. Valenzuela,1999
9911152, Shin'ichi Nojiri and Sergei D. Odintsov,1999
9911153," Chong-Sun Chu, Pei-Ming Ho and Miao Li",1999
9911154, P.K. Townsend,1999
9911155, Everton M. C. Abreu and Marcelo Hott (UNESP / Campus de Guaratingueta),1999
9911156, Andre Lukas and K.S. Stelle,1999
9911157, Bin Wang and Elcio Abdalla,1999
9911158," David C. Dunbar, Bernard Julia, Domenico Seminara and Mario Trigiante",1999
9911159," G.N.J.A\~na\~nos, N.F.Svaiter (CBPF)",1999
9911160," R.C.Rashkov, K.S.Viswanathan",1999
9911161," Clifford V. Johnson, Amanda W. Peet, and Joseph Polchinski",1999
9911162, M. Chaves and H. Morales,1999
9911163, Alex Lewis,1999
9911164," C.P. Burgess, R.C. Myers and F. Quevedo",1999
9911165, Shinji Mukohyama,1999
9911166, B.M. Zupnik,1999
9911167, G.W.Gibbons and S.Ichinose,1999
9911168, A.A. Kirillov,1999
9911169," T. Harmark (NBI, Nordita) and N.A. Obers (Nordita, NBI)",1999
9911170," Werner Krauth, Jan Plefka and Matthias Staudacher",1999
9911171, M. Calixto,1999
9911172," J. Sonnenschein, A. Loewy",1999
9911173," Laurent Houart, Yolanda Lozano",1999
9911174, Eloy Ay\'on-Beato and Alberto Garc\'{\i}a,1999
9911175, I.V. Kanatchikov,1999
9911176," B. Geyer, D.M. Gitman and P.M. Lavrov",1999
9911177," H. R. Christiansen, A. C. Petkou, M. B. Silva Neto and N. D. Vlachos",1999
9911178, G. M. Gandenberger,1999
9911179, M. Bordag and D.V. Vassilevich,1999
9911180," A. H. Chamseddine and W. A. Sabra (CAMS, AUB)",1999
9911181, Dan N. Vollick,1999
9911182, Asad Naqvi,1999
9911183, Ali Kaya,1999
9911184, S. Miyagi,1999
9911185, F. Englert,1999
9911186," Kimyeong Lee, Piljin Yi",1999
9911187, Mark Walton,1999
9911188, Juan Mendez,1999
9911189, Martin G. Harris and John F. Wheater,1999
9911190, Carlo Angelantonj and Ralph Blumenhagen,1999
9911191, Musongela Lubo,1999
9911192, G. Delfino,1999
9911193," Y.S. Myung, Gungwon Kang, H.W. Lee (Inje University)",1999
9911194," Z. Bern, L. Dixon, D.C. Dunbar, M. Perelstein and J.S. Rozowsky",1999
9911195, A. H. Chamseddine and W. A. Sabra,1999
9911196, J.-M. Chung and B. K. Chung,1999
9911197, Axel Krause,1999
9911198, Axel Weber,1999
9911199, Changhyun Ahn and Soo-Jong Rey,1999
9911200," Jnanadeva Maharana (Bhubaneswar, Inst. Phys.)",1999
9911201, Toshiya Suzuki (Hokkaido U.),1999
9911202, Enrique Alvarez and C\'esar G\'omez,1999
9911203, M.M. Sheikh-Jabbari,1999
9911204," S. Meljanac, M. Milekovic, and R. Ristic",1999
9911205, I. Antoniadis and A. Sagnotti,1999
9911206," Marcos Marino, Ruben Minasian, Gregory Moore, Andrew Strominger",1999
9911207," George Leibbrandt, Jimmy D. Williams",1999
9911208, A. Bassetto,1999
9911209," A.R.Lugo, E.F.Moreno and F.A.Schaposnik",1999
9911210, P. Bozhilov,1999
9911211," G. Heinrich, G. Leibbrandt",1999
9911212, Takuya Masuda and Satoru Saito,1999
9911213, T. Quella,1999
9911214, Dan Radu Grigore,1999
9911215, Enrique Alvarez and C\'esar G\'omez,1999
9911216, M.Caselle and M.Hasenbusch,1999
9911217, Mariusz P. Dabrowski,1999
9911218, Donam Youm,1999
9911219," V. Ya. Fainberg and B. M. Pimentel (Sao Paulo, IFT)",1999
9911220," Tohru Eguchi (Univ. of Tokyo, Phys. Dept.), Masao Jinzenji (Univ. of  Tokyo, Math. Dept.)",1999
9911221," I.L. Buchbinder, S.M. Kuzenko, A.A. Tseytlin",1999
9911222," Eric D'Hoker, Samir D. Mathur, Alec Matusis, Leonardo Rastelli",1999
9911223, Claudio A. Scrucca and Marco Serone,1999
9911224," A. Niegawa, K. Okano, and H. Ozaki",1999
9911225, Kiyoshi Higashijima and Muneto Nitta (Osaka Univ.),1999
9911226, Ramesh Anishetty and R.Parthasarathy,1999
9911227, H. Zerrouki,1999
9911228," Noboru Kawamoto, Noriaki Sato, Yukiya Uchida",1999
9911229," L.R. Huiszoon, A.N. Schellekens, N. Sousa",1999
9911230," Abhay Ashtekar and Saurya Das (CGPG, Penn State University)",1999
9911231," Dmitri Antonov (INFN, Pisa)",1999
9911232, Rafael I. Nepomechie,1999
9911233, Manoelito M de Souza,1999
9911234, Tianjun Li,1999
9911235, R. Jackiw,1999
9911237, Soonkeon Nam (Harvard and Kyung Hee Univ.),1999
9911238," Horatiu Nastase, Diana Vaman and Peter van Niewenhuizen (YITP Stony  Brook)",1999
9911239, C. Klimcik,1999
9911240, N.P. Warner,1999
9911241, Christian Fronsdal (UCLA),1999
9911242, Kei-Ichi Kondo and Yutaro Taira (Chiba University),1999
9911243," Paul Haney, John R. Hiller, Oleg Lunin, Stephen Pinsky, Uwe Trittmann",1999
9911244, E. Harikumar and M. Sivakumar,1999
9911245, Seiji Terashima,1999
9911246," A. A. Tseytlin, K. Zarembo",1999
9911247, I.B. Pestov,1999
9911248," L. Hadasz, G. Lambiase, and V. V. Nesterenko",1999
9911249," M. Billo', A D'Adda and P. Provero",1999
9911250, Michael L. Schmid,1999
9911251, Supriya Kar,1999
9911252, Ian I. Kogan and John F. Wheater,1999
9911253," G. Papadopoulos, J. Russo and A.A. Tseytlin",1999
9911254," J. T. Lunardi, B. M. Pimentel, R. G. Teixeira and J. S. Valverde (Sao  Paulo, IFT)",1999
9911255, Philip C. Argyres and Sophie Pelland,1999
9912001, Steven S. Gubser,1999
9912002, Martijn Wijnholt and Slava Zhukov,1999
9912003, Alan Carey and Jouko Mickelsson,1999
9912004, V.I.Ritus,1999
9912005," Tom Weidig (Centre for Particle Theory, University of Durham, UK)",1999
9912006," Morten Nielsen, N.K. Nielsen (Department of Physics, University of  Southern Denmark, Odense University, Denmark)",1999
9912007," L. Andrianopoli, S. Ferrara, E. Sokatchev, B. Zupnik",1999
9912008," Bert Schroer (CBPF, Rio De Janeiro)",1999
9912009," Peter Orland (Graduate Center and Baruch College, CUNY) and Gordon W.  Semenoff (University of British Columbia)",1999
9912010," Masafumi Fukuma, Takeshi Oota, Hirokazu Tanaka",1999
9912011, Matthew J. Slater,1999
9912012," J. de Boer, E. Verlinde and H. Verlinde",1999
9912013, Rong-Gen Cai and Nobuyoshi Ohta,1999
9912014," R. Endo, M. Koseki",1999
9912015, D. Bazeia and F.A. Brito,1999
9912016," Klaus Junemann, Olaf Lechtenfeld",1999
9912017, K. Bering (IFT),1999
9912018, E. Verlinde and H. Verlinde,1999
9912019," Harry W. Braden, Nikita A. Nekrasov",1999
9912020," Satish D. Joglekar, A. Misra ((1) Department of Physics, Indian  Institute of Technology, Kanpur, UP, India (2) Institute of Physics,  Sachivalaya Marg, Bhubaneswar, Orissa, India)",1999
9912021, Bernard Knaepen,1999
9912022, Rafael Hernandez,1999
9912023," Y. Brihaye, F. Grard, S. Hoorelbeke",1999
9912024," Marco Cavaglia, Carlo Ungarelli",1999
9912025, Bjorn Andreas and Gottfried Curio,1999
9912026," O.A. Battistel, O.L. Battistel",1999
9912027, Murat Gunaydin and Marco Zagermann,1999
9912028, Paul H. Frampton and T.W. Kephart,1999
9912029, Yoji Michishita,1999
9912030, Takeshi Sato,1999
9912031, Boris Tsirelson,1999
9912032, Iver Brevik and Sergei D. Odintsov,1999
9912033," Z. Bern, A. De Freitas and H.L. Wong",1999
9912034," Yang Ze-sen, Li Xianhui, Zhou Zhining and Zhong Yushu",1999
9912035, Pierre van Baal,1999
9912036, H.B. Benaoum (Mainz Uni.),1999
9912037, Stephon H.S. Alexander,1999
9912038, Taejin Lee,1999
9912039, Noboru Nakanishi and Izumi Ojima,1999
9912040," J.C. Fabris, A.M. Pelinson and I. L. Shapiro",1999
9912041, Helmuth Huffel and Gerald Kelnhofer,1999
9912042, Kirill Saraikin,1999
9912043," Moshe Moshe (Technion-Israel, Fermilab-USA) and Norisuke Sakai (T.I.T,  Japan)",1999
9912044, Anton Kapustin,1999
9912045," Rodrigo Aros, Mauricio Contreras, Rodrigo Olea, Ricardo Troncoso and  Jorge Zanelli",1999
9912046," Ze-sen Yang, Zhining Zhou, Yushu Zhong and Xianhui Li",1999
9912047, Kazuyuki Furuuchi (Osaka Univ.),1999
9912048, Lars Kjaergaard and Paul Mansfield,1999
9912049," Laura Andrianopoli, Martijn Derix, Gary W. Gibbons, Carlos Herdeiro,  Alberto Santambrogio and Antoine Van Proeyen",1999
9912050, Peter Presnajder,1999
9912051," Igor Bandos (Kharkov Institute of Technology, Kharkov, Ukraine), Jerzy  Lukierski (University of Wroclaw, Wroclaw, Poland) and Dmitri Sorokin  (Kharkov Institute of Technology, Kharkov, Ukraine)",1999
9912052, Marc Henneaux and Bernard Knaepen,1999
9912053, Renata Kallosh,1999
9912054, Cl. Gabriel and Ph Spindel,1999
9912055," R. Brustein, G. Veneziano",1999
9912056, D. H. Tchrakian and F. Zimmerschied,1999
9912057, Ruben L. Pakman,1999
9912058, Erik Verlinde,1999
9912059," Wolfgang M\""uck",1999
9912060, Martin Gremm,1999
9912061," A.Nersessian, R.Manvelyan, H.J.W.Mueller-Kirsten",1999
9912062, H. Gopalkrishna Gadiyar,1999
9912063, Konstantin G. Zloshchastiev,1999
9912064, Konstantin G. Zloshchastiev,1999
9912065, D. Lust and A. Miemiec,1999
9912066, Yan-Gang Miao and H. J. W. Mueller-Kirsten,1999
9912067," W. Nahm (Bonn U.), K. Wendland (Bonn U.)",1999
9912068," Tomasz Brzezinski, Cezary Gonera, Piotr Kosinski and Pawel Maslanka",1999
9912069, Victor O. Rivelles,1999
9912070," Oleg Andreev, Harald Dorn",1999
9912071, V. Skalozub and V. Demchik (U.Dniepropetrovsk),1999
9912072," Shiraz Minwalla, Mark Van Raamsdonk and Nathan Seiberg",1999
9912073, Miguel S. Costa (Princeton University),1999
9912074," Roberto Iengo, Chuan-Jie Zhu",1999
9912075," I. Ya. Aref'eva, D. M. Belov, A. S. Koshelev",1999
9912076," Paolo Pasti, Dmitri Sorokin and Mario Tonin",1999
9912077," Xavier Bekaert, Marc Henneaux, and Alexander Sevrin",1999
9912078, Jun S. Song,1999
9912079," J. Froehlich, O. Grandjean, A. Recknagel, V. Schomerus",1999
9912080, Richard Altendorfer,1999
9912081," D. Binosi, T. ter Veldhuis",1999
9912082," Jerome P. Gauntlett, Nakwoo Kim, Jaemo Park, Piljin Yi",1999
9912083," Dongsu Bak, Kimyeong Lee, Piljin Yi",1999
9912084," J.Evslin, M.B.Halpern and J.E.Wang",1999
9912085," A. Harindranath (Saha Inst.), L. Martinovic (Inst. of Physics,  Bratislava), J. P. Vary (Iowa State U.)",1999
9912086, Edward Witten,1999
9912087," G. Nardelli, M. Peloso",1999
9912088," A.Mironov, A.Morozov",1999
9912089," Jean-Loup Gervais, Henning Samtleben",1999
9912090, Rodolfo Russo and Claudio A. Scrucca,1999
9912091," G. Bimonte, G. Marmo and A. Stern",1999
9912092, Alain Connes and Dirk Kreimer,1999
9912093," D. J. Broadhurst, D. Kreimer",1999
9912094, M.Hayakawa,1999
9912095, Jan B. Thomassen,1999
9912096, Naoto Yokoi and Toshio Nakatsu,1999
9912097, Nicola Grillo,1999
9912098, Ken-ji Hamada (KEK),1999
9912099, J. Bijtebier,1999
9912100," D. Polyakov, M.M. Sheikh-Jabbari",1999
9912101, R. Dijkgraaf,1999
9912102, O. Kenneth,1999
9912103, Ph. Brax,1999
9912104, R. Dijkgraaf,1999
9912105, S. Parsons,1999
9912106," Martin Cederwall, Ulf Gran, Mikkel Nielsen, Bengt E.W. Nilsson",1999
9912107," A. Ceresole, G. Dall'Agata, R. D'Auria and S. Ferrara",1999
9912108, Claudio A. Scrucca and Marco Serone,1999
9912109, Michael Forger and Axel Winterhalder,1999
9912110, M.L. Walker,1999
9912111, M. Niedermaier and H. Samtleben,1999
9912112, A.V.Bratchikov,1999
9912113, Carlos Castro,1999
9912114, Nicola Grillo,1999
9912115, Hadi Salehi,1999
9912116," M.Faber, A.I. Ivanov, A. Mueller and N.I. Troitskaya",1999
9912117, Yuri Malyuta,1999
9912118, Jaume Garriga and Misao Sasaki,1999
9912119," G. Galloway, K. Schleich, D. Witt and E. Woolgar",1999
9912120," Nathan Berkovits and Carlos Tello Echevarria (IFT/UNESP, Sao Paulo)",1999
9912121," Nathan Berkovits (IFT/UNESP, Sao Paulo)",1999
9912122, D. Anselmi,1999
9912123, Hirosi Ooguri and Cumrun Vafa,1999
9912124, A.Marshakov,1999
9912125, Nemanja Kaloper,1999
9912126, Doug Singleton,1999
9912127," Chiang-Mei Chen, Dmitri V. Gal'tsov and Sergei A. Sharakin",1999
9912128, Nicola Grillo,1999
9912129, Kirill A. Kazakov and Petr I. Pronin,1999
9912130," G. Landi, F. Lizzi and R.J. Szabo",1999
9912131, A. Peterman,1999
9912132," I. Bakas, A. Brandhuber and K. Sfetsos",1999
9912133," I.P. Ennes, C. Lozano, S.G. Naculich, H.J. Schnitzer",1999
9912134," Tzuu-Kang Chyi, Chien-Wen Hwang, W. F. Kao, Guey-Lin Lin, Kin-Wang Ng,  Jie-Jun Tseng",1999
